Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
YSRCP,1,280000,2900,ANDHRAPRADESH,Post Graduate,-0.0001433404202951408,-0.0003632819948606847,-0.0001616622174925417,-1.5619182155726216e-05
CPI(M),4,150000,300,KERALA,Post Graduate,0.0007533874858100376,0.9327314737361186,-8.833757194798004e-05,-2.645810484240561e-05
TDP,0,150000,0,TRIPURA,Post Graduate,-0.0006515651959282943,-0.0010138504836591654,-0.00013435826354904368,-3.993903587528109e-05
BJP,0,120000,3600,UTTARPRADESH,Graduate Professional,0.0009949542290399289,-0.0003348038414776804,2.5561537137626603e-06,0.0001934220537880423
DMK,9,20000,3100,TAMILNADU,8th Pass,-0.0008516085476419511,-0.0003950914444728776,2.6687104525958056e-05,9.028837040356405e-05
BJP,0,250000,120000,GOA,Others,1.022945500115439,-0.0007540026268274957,-5.4640983881228224e-05,0.0003784368318487311
INC,3,70000,2400,KARNATAKA,Graduate Professional,0.0002218222777223845,0.8760956647837967,-0.0003188098634111602,6.611941892531456e-05
DMK,12,350000,0,TAMILNADU,Graduate,0.0010258962582590735,-0.0009270110747728418,5.410496434353584e-05,6.60220975975434e-05
AAP,3,1700,60000,PUNJAB,Others,0.0008601178608608108,0.00043585453466034573,-3.459098052776469e-05,-4.154804036795011e-05
BJP,0,2300,3900,GUJARAT,10th Pass,0.00128030475924636,-0.00025730364742189855,-0.0003134427489622612,0.00013845176229929882
INC,0,10000,90000,RAJASTHAN,Post Graduate,0.002084552468077141,-0.00035239728016114337,-0.0003054601210365608,0.00012301478392389155
BJP,0,90000,1800,GUJARAT,10th Pass,0.0007075151843483926,0.00015296487157026486,-5.659913710922931e-05,0.00014830669557019984
INC,0,0,600,RAJASTHAN,Post Graduate,0.000265617911635299,-0.00014293891681056755,6.071597748657827e-05,0.0002365359903724588
BJP,0,80000,2400,MAHARASHTRA,10th Pass,0.0003217474713261947,-0.0004025388354450889,0.00015812166356637673,8.400133219254255e-05
CPI(M),0,700000,0,KERALA,12th Pass,0.0011402868222106638,-0.0002520967296262781,-0.00033132017116339554,0.00020522725671570037
BJP,5,50000,900,KARNATAKA,Graduate,0.00016427205952484605,-6.937994432358783e-05,-0.00015494230158263084,0.00032824977152948447
BJP,0,20000,100,BIHAR,Doctorate,0.0027882217753596927,-0.0005807535448432124,-4.485074281611433e-05,7.11571885273443e-05
BJP,0,10000,200,UTTARPRADESH,Post Graduate,-0.0006941060585631425,0.8749760990974825,-2.8892774706293332e-05,7.871117659264175e-05
BJP,0,6000,2800,ODISHA,12th Pass,0.0021412507007935785,-0.00019821447020026395,-0.0001696631671804153,-0.0002431288009192609
BJP,0,30000,400,ASSAM,Doctorate,0.0007658228334111187,3.0453580773098634e-05,-2.6626393207114664e-05,8.705784154740766e-05
NPP,3,140000,0,MEGHALAYA,12th Pass,-0.0002578279283294724,9.113631622433811e-05,8.066146859301121e-05,-0.0002988779311535225
SP,0,1890000,0,UTTARPRADESH,Post Graduate,0.00020705824410064118,-0.0005803752663337486,-8.683660254523102e-05,-4.9560783759238865e-05
BJP,0,70000,7500,RAJASTHAN,Graduate Professional,0.0022993763788848065,-2.108013393904324e-05,7.592757956757832e-05,0.00028083981369196186
INC,0,30000,0,KARNATAKA,12th Pass,0.0008918950388557169,-4.041399693958349e-05,-0.0001616160406935686,0.0002593253280548088
YSRCP,1,200000,1200,ANDHRAPRADESH,Post Graduate,-2.3752123446664538e-05,-0.0011368564084873894,-3.470524576161064e-05,-0.00018774692519425126
INC,0,30000,2100,GOA,Others,-0.0005366385480659692,-0.00041256977937431156,0.0002587195778267317,0.00025854386765876837
NDPP,0,80000,0,NAGALAND,Graduate,0.0010100632896239223,-0.00030532350883120366,2.488743035132772e-06,4.52645092785255e-05
AAP,0,220000,98,PUNJAB,Others,-0.00013647704830306917,0.0006724370254849142,-0.00020927642573894135,4.783591646443684e-05
INC,0,30000,40000,JHARKHAND,12th Pass,0.0015504132219085493,-0.000133930930083965,-0.00015242660447031925,2.54191897069213e-06
AITC,1,4500,1600,WESTBENGAL,Graduate,0.0005709869531776389,-0.00048549408239649246,7.294848338183034e-05,-0.0002527269316049052
INC,0,400,6300,ODISHA,Graduate Professional,0.0022965053240532646,-0.0004706578837389806,-0.00010329665024549919,-0.00024048045722796377
BJP,0,40000,24,UTTARPRADESH,Literate,0.0007522786125653595,-0.0005739870251837918,-0.0001066717422739245,-6.995998798313008e-05
DMK,8,1210000,1900,TAMILNADU,Post Graduate,-0.0001671182054974011,-0.00018426347175892952,-0.00012763997127496766,-0.00014603381394177862
AIADMK,0,0,10000,TAMILNADU,Post Graduate,-0.00040055355295205724,-0.0007615888249346987,2.9869234324690784e-06,-0.00028600729541188117
AITC,0,1480000,800,WESTBENGAL,Graduate,-0.0010348996084577748,-0.0007446705567576176,-4.2287610214664135e-05,0.00012080635616939179
YSRCP,0,10000,1900,ANDHRAPRADESH,Post Graduate,-0.0001275632627780467,-0.0010735490283289967,-0.00011778371973093468,2.403494705931832e-06
BJP,1,40000,3500,UTTARPRADESH,Post Graduate,0.001489493624568485,-2.2982126423278636e-05,-9.616468088346164e-05,0.00024127319370039865
INC,1,6000,300,MADHYAPRADESH,Post Graduate,0.0007734327431107792,0.0005162461814771686,-9.85952786239883e-05,-0.00026181830916117396
BJP,1,3700,6100,CHHATTISGARH,Graduate Professional,0.0016377663462336922,0.0001373959411390303,3.820923809000806e-05,2.0084529820534412e-05
SP,0,50000,0,UTTARPRADESH,Post Graduate,-0.001149370892213139,-0.000225553137397017,-0.00017526018250523383,-0.00017190718086160754
AAP,0,2700,0,HARYANA,12th Pass,0.0004912542602380214,-0.0004098576207253558,-0.0003331119501294837,1.4799316813894655e-05
BJP,0,0,20000,ODISHA,Graduate Professional,-0.00012345343003254482,-0.00018454858708997693,-3.090732507397569e-05,-0.00017770403745578825
BJP,0,4400,0,MAHARASHTRA,Post Graduate,-0.001351390794823383,-0.0005503298037467006,-0.0003469229242471162,-7.499754904477736e-05
SHS,5,0,1500,MAHARASHTRA,10th Pass,0.00016596338036854583,0.0003363476338913703,-0.00020427894911795102,-4.218570099847887e-05
BJP,0,20000,20000,GUJARAT,Post Graduate,0.0009003711001612449,-0.0005983524593012521,-0.00012414724012722303,-0.00011853021982143007
BJP,14,170000,2300,ODISHA,Graduate Professional,-0.0005285997391104359,0.8974302187697373,-0.00017060243306301088,9.801842613462337e-05
BJP,2,4410000,61,BIHAR,Graduate,0.0009358959259612125,-0.0008162863371824672,5.833736216031492e-05,-0.0003129836919975024
YSRCP,1,510000,60000,ANDHRAPRADESH,Graduate,0.0008021110838228974,0.00023258404974237776,-0.00027334168465768024,-0.00010948564468528172
BJP,2,0,40000,JHARKHAND,8th Pass,1.038222190474059,-0.0004273773239785584,-0.00018546629778019586,3.322340993895223e-05
BJP,0,30000,300,ARUNACHALPRADESH,Graduate,0.0006775929554760303,-5.651634188757748e-05,4.206968551499442e-05,-0.00025986279620337225
INC,3,20000,0,WESTBENGAL,12th Pass,0.00029038336989925756,-0.0012717296120039448,-9.558463325752259e-05,3.884804569264036e-05
IND,0,20000,6700,MAHARASHTRA,Graduate,-0.0007712235904969134,0.00013121148506553307,-0.0002678496843111715,2.7727020934573327e-05
INC,1,3800,6800,MAHARASHTRA,12th Pass,-3.1226486122599825e-05,0.00018235915767000975,4.606982892868054e-05,0.00020334285602831715
INC,3,30000,90000,KERALA,10th Pass,0.0004750642369882668,0.869952246931122,-0.00011470811403533296,-0.0003493941575707391
YSRCP,1,3700,5100,ANDHRAPRADESH,Post Graduate,-0.0010985245641565592,-0.0009944681169225193,-0.00035134648283983755,-5.1545395548264446e-05
TDP,1,30000,80000,MADHYAPRADESH,Post Graduate,3.403528447278395e-05,-2.0159179446487368e-05,-0.00017210605390776545,3.151287607150886e-05
BJD,0,9300,7000,ODISHA,12th Pass,0.0013539529459821104,-0.0004704895599287017,-0.00017425670108058247,-0.00028847808186325597
BJP,0,10000,1000,GUJARAT,10th Pass,0.00011875968405390894,-0.00032592146001859663,-0.0003237513171479771,-0.00025022257015195443
CPI(M),12,30000,100,KERALA,10th Pass,-0.00020363674830457335,-0.0005825477611444459,-6.875206250496084e-05,-2.631013240727701e-05
YSRCP,1,0,570000,ANDHRAPRADESH,Post Graduate,0.001979046303224498,-0.0006902403823261745,4.817897284145279e-07,-0.00019541863430544686
INC,0,130000,100,MAHARASHTRA,Graduate Professional,0.0016857566389645072,0.0001196282715597004,-0.0003781129686347722,-7.514944930077023e-06
YSRCP,1,170000,70000,ANDHRAPRADESH,Graduate,-0.0001768970683721962,-0.00038246712119664966,8.977953931823477e-06,4.875350904299827e-05
BJP,0,30000,60000,GUJARAT,12th Pass,0.0003106841194346305,-0.0005622945962288654,-0.00028256238704255684,-3.2917443958530796e-05
AIADMK,0,0,2400,TAMILNADU,10th Pass,0.0025829260141258473,0.0003318765889387932,-0.0001587967683673631,0.00030910266610548984
AAP,0,5300,500,TAMILNADU,Post Graduate,-0.0010660703036285055,-0.0008303434756378591,0.0001120363765818464,-0.0002054947395476873
JD(U),1,0,0,BIHAR,Graduate,-0.0013480378307155797,-0.0004366345334590165,-4.869446977114996e-05,9.5224476569145e-05
INC,0,30000,8100,JHARKHAND,12th Pass,-0.0008502641010793938,0.0006179081745951725,-0.00022183821317416086,0.00016769628877176955
YSRCP,0,60000,5600,ANDHRAPRADESH,Graduate,-0.0001772650864228347,0.00013331742671193888,2.5999889487047456e-05,0.0003387911601564743
JD(S),5,6700,3000,KARNATAKA,Graduate,0.0009371696121783721,0.904990244560143,0.00026654154028348903,0.00010012145906940247
AAP,0,20000,500,GUJARAT,10th Pass,0.0008346077523672621,-0.00039510232101142056,-0.00021195859765942167,9.30533254080098e-05
BJP,0,40000,0,ARUNACHALPRADESH,Graduate,-0.001345073446120869,0.0001335965786994403,-1.0656779420310717e-05,-4.017730443404676e-05
INC,0,30000,90000,MEGHALAYA,Graduate,-0.0006654791215071589,-0.00045175472228841616,3.4516881661154504e-05,5.494983963552088e-05
BJP,6,40000,400,MAHARASHTRA,Literate,-0.00036995424154654733,-0.0009840839480277869,-0.00013938934496309313,-2.3040269483446984e-05
RJD,1,60000,2900,BIHAR,Graduate,0.00024150997841969308,0.00011880686786787338,-8.106106175728596e-05,-9.943861593065272e-05
BJP,0,70000,1100,KARNATAKA,Post Graduate,-0.0015325361545866518,0.00015806601502855482,-2.9472060787442867e-05,-0.00021803053391380745
DMK,46,80000,10000,TAMILNADU,12th Pass,0.00038586668522644504,8.685799228315104e-05,3.880903746931431e-05,-1.5352522313462905e-05
BJP,4,100000,2100,MAHARASHTRA,12th Pass,0.001619152600438086,-0.0008684425649523208,0.00017213892880948599,0.00017005135020662125
BJP,0,30000,10000,ASSAM,12th Pass,0.00037564579106799895,-0.0004996300945089735,-0.00034737381834547585,-3.6746111318804554e-05
INC,10,10000,7400,GUJARAT,Post Graduate,9.194512824744615e-06,-7.255064283539353e-05,-0.00018786871277760736,-0.00011527018250115572
BJP,0,9300,200000,DELHI,Doctorate,0.0009898730579492388,-0.0006174279201244596,-7.837223888817937e-05,0.00014811886026857063
YSRCP,1,0,2300,ANDHRAPRADESH,Post Graduate,0.0025700590364496614,-0.0006004941247509759,-7.117340254208048e-05,7.540277279937851e-05
BJP,0,8700,8200,UTTARPRADESH,10th Pass,-0.0001677713331236079,-0.00030758333474534,-0.00016646829872965944,0.00010967155098837316
INC,4,10000,2100,BIHAR,Post Graduate,-6.564480806516424e-05,0.000255040426313713,-7.004851337548396e-05,4.304219496891521e-06
CPI(M),13,8800,100,WESTBENGAL,12th Pass,-0.001616979189428876,0.9072547482494853,-0.00010965159814249431,-0.00015786749752738394
CPI(M),12,50000,0,DELHI,Post Graduate,0.0022917405264024403,-0.0008736199473200013,-0.00027506574758243564,-4.569762903321594e-05
BJP,1,20000,2500,WESTBENGAL,Post Graduate,-0.0002283494977414408,-0.0005403811464573515,0.00012739402768534042,4.6389160113256366e-05
INC,0,0,1600,PUDUCHERRY,Post Graduate,0.0003551666949413028,-0.0003593698914733009,-8.41458953648115e-05,-0.00042657790247567197
DMK,47,80000,0,TAMILNADU,12th Pass,0.0018321924831050304,0.00020801205515586397,-6.298274068913554e-05,1.2382428741546967e-05
RJD,1,0,4600,BIHAR,Graduate,-0.0007658654018905855,7.088904901801934e-05,-0.00017561100701149636,0.0002231364813251597
BJP,3,60000,10000,KARNATAKA,Graduate,0.0014520383505260259,-0.0001950305135630274,-6.979141287539515e-05,6.140651799980202e-05
DMK,3,10000,100,TAMILNADU,Post Graduate,-0.00023894021711031135,-0.0010171913062359053,1.4552069846877042e-05,0.00012107996115117807
SP,6,660000,1600,MAHARASHTRA,Post Graduate,0.0023633318440288934,3.8601237989114525e-05,0.0001459423391925871,-9.168442165032377e-05
DMK,8,30000,3900,TAMILNADU,Graduate,0.0009249444573399537,-1.4126311612810562e-05,-8.132080625150951e-05,0.00010089025808507938
BJP,0,140000,50000,MANIPUR,Graduate,0.001013039962905178,-0.00013414743883525464,-7.189336586890796e-05,3.6958241574990224e-05
INC,0,0,10000,KARNATAKA,12th Pass,0.00033680316045784216,0.00011881964780066138,-0.00010580454943708095,0.00014581420602330762
INC,3,5900,100,KERALA,Graduate Professional,-0.0005747733141879571,0.8640775965896621,-0.00019685348151121478,-5.128448918619577e-05
BJP,4,0,4800,MADHYAPRADESH,12th Pass,0.001756786692920541,4.0197766170084504e-05,-0.00013516166537246715,-0.0001513906056417459
INC,3,30000,0,ASSAM,12th Pass,0.0007804951235543937,0.0008562877321241788,-0.00043553974666295047,5.293440110924537e-05
BJP,0,1300,500,PUNJAB,Graduate,-0.00040137123251655416,5.570363846266718e-05,-5.271410053878979e-05,0.00019593411633940242
YSRCP,0,390000,0,ANDHRAPRADESH,Post Graduate,0.00046908671464373,-0.0007296310043346573,-0.0002010161411897383,1.923196530018408e-06
BJP,0,0,2200,RAJASTHAN,Post Graduate,0.0013594206886305752,0.0004952888544541934,0.00011093903708934687,0.00013429628236822852
AAP,0,0,2000,PUNJAB,Graduate Professional,-0.0014772055803962446,-0.00011422076697881659,0.00025003732670936436,-2.9809868277511026e-05
INC,5,30000,8900,KARNATAKA,Post Graduate,0.0008975214099742844,0.9552978510560645,0.00011778301218320847,7.892055858450144e-05
RJD,2,60000,2700,BIHAR,Graduate,-4.095293132382488e-05,-0.0005087219055929677,8.895632615847766e-05,0.00018230098248078275
CPI(M),0,20000,100,KERALA,10th Pass,0.0006884390064431068,0.9405644298294186,-3.540590793125445e-05,-0.00020046823112631034
YSRCP,0,90000,500,ANDHRAPRADESH,Graduate,-0.00014894327825693736,-0.00103243841301851,0.0002583397959987906,-0.00025171065473821583
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate,0.00045504235228742396,-0.0008750891051400208,-0.00010880144603404598,-0.0004320744013361452
INC,9,10000,7800,TAMILNADU,Post Graduate,0.0008849680749187319,0.7857625984877756,1.8739159472615344e-05,0.00016730286244451896
BJP,2,180000,120000,GOA,Others,0.00022522206734819773,-0.0004948129130935923,9.334938572026443e-05,-0.00010329592035416058
INC,0,70000,3000,GOA,Graduate Professional,0.0010095600157030797,-0.0003847661214021934,0.00012421579033008564,0.00015674334569999683
SHS,7,8900,2500,MAHARASHTRA,10th Pass,-0.00046561291161163456,-0.0003531029799860562,0.00017153328285160008,7.188410816550093e-05
AITC,0,540000,4700,WESTBENGAL,10th Pass,0.0009506904604242325,-0.000398461783724905,7.339415652275774e-05,-5.5567327707982134e-05
BJP,0,0,0,TRIPURA,Post Graduate,-0.0007066111223728561,-0.0007751124129165992,6.66849506510603e-05,-4.0528061909472085e-05
SP,0,50000,7000,UTTARPRADESH,Post Graduate,-2.5122025862762704e-05,-0.0006576187178219581,-0.00031400297780399583,9.365567940700117e-05
CPI(M),0,1000,30000,PUNJAB,10th Pass,0.0003417857007833241,-0.0001122951320877397,9.835565082880126e-05,8.197145969265256e-05
RJD,0,40000,2900,BIHAR,Doctorate,0.9907832543658803,-0.0007754990176038442,-0.00013320455857031378,-3.797000503197352e-05
Sikkim Krantikari Morcha,0,40000,0,SIKKIM,Graduate,0.00033955841650620865,-0.0004501644598375163,-0.0001480851958925451,-2.0390778354554406e-06
INC,0,30000,8700,HARYANA,12th Pass,0.0005995095167162057,0.00025043822530842965,-0.0003322834191899739,0.0003858612865450383
AITC,3,50000,100,WESTBENGAL,12th Pass,5.1487096804440484e-05,-0.0004881646101565423,-5.510413345099277e-05,-0.00013532614415126095
BJP,8,2700,7000,KARNATAKA,Graduate Professional,0.0011805365275097388,-0.0005331637755226716,-0.00021915002337407244,0.00019180054804423193
NCP,0,200000,40000,MAHARASHTRA,Graduate,9.499362029081606e-05,-0.0005084106865694171,3.902950934079834e-05,0.00021085884505678225
INC,1,180000,180000,MAHARASHTRA,Graduate,0.0018525025495530778,1.2694306521956587e-05,1.6313926061033895e-05,-2.656036876343782e-06
BJD,0,130000,7200,ODISHA,Graduate Professional,0.9707384467580948,-0.000616690790853688,-5.459373831279505e-05,-0.00028517641094519784
SHS,0,120000,2700,MAHARASHTRA,Graduate,0.0004641251373717654,-0.00089139303641595,4.928301541767421e-05,0.00023020208271047965
YSRCP,1,120000,60000,ANDHRAPRADESH,Post Graduate,0.0014513639988121105,-0.00010095675321504006,-0.00023510655032089325,0.00031899001251012163
SP,3,30000,900,UTTARPRADESH,Graduate,-0.000605336883988811,-0.0008897365020905486,-0.00012784816905536981,0.0001194104091928233
NDPP,0,0,0,NAGALAND,Post Graduate,0.0004034006329703744,-0.0007976215969578259,-0.00035069133833260085,-3.475142069861602e-06
IND,1,10000,1170000,PUDUCHERRY,Graduate,-0.0007153333590003411,-0.0007541585738870189,-0.00023689956563353458,0.00021408937391293863
INC,0,100000,6200,KARNATAKA,Graduate,-0.0011696057808140894,0.0005704904046048321,1.489789962478292e-05,0.00027986464907210016
DMK,9,6200,3100,TAMILNADU,8th Pass,0.0014194702790905618,2.0802680446771494e-05,-0.00021362468635785346,0.0004328309858437066
BJP,0,250000,40000,GOA,Others,-0.0005571078855298211,-0.0005678504446325363,-0.0001342481989143301,0.00012185681876306285
INC,0,10000,800,RAJASTHAN,Graduate,0.0006861088546150627,-0.00021004503119468614,-0.00013626332463003191,-0.00020658215847627843
INC,0,6900,1400,HIMACHALPRADESH,Post Graduate,0.000392704656583747,0.00032602114815622114,3.339453966637229e-05,-0.00018379839180128837
BJP,1,0,900,MAHARASHTRA,Graduate,0.0007129740116752465,-0.00034972393950319445,-8.008736436797224e-05,6.804289859079643e-05
JMM,2,80000,500,JHARKHAND,12th Pass,-0.0007084856691393013,0.00020081835006884136,-5.764457611404435e-05,0.0001678645361731892
CPI(M),14,70000,0,TRIPURA,Graduate,0.0025741435388388295,-0.00025363752257946004,-8.613764221406549e-05,0.00014198445127389678
JMM,2,0,200,JHARKHAND,Doctorate,0.0002739723912463369,-0.0006376337158394202,-1.3932243142983926e-05,1.864766796571454e-05
DMK,25,30000,0,TAMILNADU,12th Pass,-6.640011049771508e-05,-0.0004377138611355335,3.935340234624046e-05,-3.966668213578957e-05
JD(S),13,9900,0,ODISHA,Graduate,-0.0016363757165255568,0.00019047671219034267,6.035997671010826e-05,0.00017161005550382822
INC,0,80000,1000,MANIPUR,12th Pass,0.00012367636344496846,-0.0009985590456056718,-0.00012091825298032268,0.0001292136765839701
BJP,0,70000,5500,KARNATAKA,Graduate Professional,0.00010389177890357808,-0.00044343492040914174,6.939762625739449e-06,-0.00017102073527874053
CPI(M),3,870000,320000,KERALA,Graduate,0.00013103619234957888,-0.000845938631653839,-0.00021616192271252472,0.00010185466053163207
INC,2,100000,3000,KARNATAKA,Doctorate,-0.00040918631509058304,-0.0001503088968325971,-0.0001650443254152626,-9.823056383867983e-05
INC,173,1800,7500,UTTARAKHAND,Graduate Professional,0.0002808979897737058,0.000300910033558376,7.960855564984626e-05,0.0001038927927202416
AAP,0,1700,120000,PUNJAB,Others,0.0004076599479495067,-0.0006047794809369106,-0.00014968435802394914,0.00020043495403956652
INC,4,20000,1600,KARNATAKA,Graduate,-0.00041578116321801104,-0.0001620973487454706,2.5626246566614953e-05,0.000224055772018264
BJP,7,20000,1700,UTTARPRADESH,Post Graduate,-0.00036638389619604383,-0.00035778184183541496,-0.00017173543296091092,-0.00046860191764690786
BJP,1,0,3000,MADHYAPRADESH,Post Graduate,-5.260251079029647e-05,-0.0005188223468529494,-0.00025326562120428015,6.446939528420292e-05
DMK,25,100000,100,TAMILNADU,12th Pass,0.001887310856577457,-0.00014986644674572968,-3.8494197350832156e-05,0.00038060356642248067
SP,0,300,560000,UTTARPRADESH,Post Graduate,-0.0019105037041428317,-0.0006040793318971851,1.4632952792804096e-05,-0.0002723028854296853
DMK,9,20000,300,TAMILNADU,8th Pass,0.0016154497701957168,-0.00010172858426955956,9.771807584878671e-05,0.00022341894927320049
BJP,7,0,40000,MAHARASHTRA,Graduate Professional,0.0015659796947139278,-6.453814067526369e-05,-0.00034814586463282243,7.723392865839744e-05
BJP,2,0,10000,MAHARASHTRA,10th Pass,0.0018350908461288935,-0.00014556239416509267,-1.8032833197226534e-05,5.118660554417905e-05
BJP,0,0,40000,MADHYAPRADESH,Post Graduate,0.00017549179097655712,-0.0006902471332811322,-6.203701377861914e-05,-5.4359316579298664e-05
NCP,0,0,1600,MAHARASHTRA,10th Pass,0.0005415169961610482,-0.0006605943887460965,-0.0004528066222072111,6.589483582914776e-05
JMM,0,5800,3000,JHARKHAND,Post Graduate,0.00045110583620517426,-0.00010247799652782364,-0.0003899010116681022,0.0001229354938913323
INC,0,3100,500000,KARNATAKA,Graduate Professional,-5.32834385578776e-05,0.0004396323315493764,-0.00020044219336998618,-0.0002827030624262671
BJP,6,6900,0,WESTBENGAL,Post Graduate,0.0018522297889027137,-8.745457138615125e-05,-4.0490342167794803e-05,-0.00022032072439397276
BJP,2,210000,2300,GOA,Others,0.0007922921823190662,-0.001258993710444388,-0.00013797484534035657,-5.303329766169118e-05
INC,0,6000,5000,RAJASTHAN,Post Graduate,-0.0011341729193676752,-0.0004882958412198592,-3.420620862638613e-05,0.00012927083154450547
AAP,0,0,120000,PUNJAB,Others,0.0013844105760603994,-0.00013630589728543565,-0.00011676370403310264,-0.00035850936831357465
SP,0,40000,3500,UTTARPRADESH,Post Graduate,-0.00040796286791547375,-0.00028601624646846206,-0.0003363091721074131,-0.0001957277954224424
NPP,0,30000,0,MEGHALAYA,Graduate,0.001987879378985523,-0.000703623250402512,-0.00023220664734538408,-0.0001005947638110057
BJP,0,8900,80000,GUJARAT,5th Pass,0.00017783168138789238,-0.0007203698943024459,-0.00019282863723401344,-0.00021340043096800194
INC,0,150000,10000,TRIPURA,Graduate,0.00013603879214868522,-0.00012972758862444018,-0.0003175046389488322,0.0002000671930751
IND,1,0,5500,TRIPURA,12th Pass,0.00024345809666898082,-0.0008977707385751118,7.550955292306835e-05,-2.564226135080719e-05
IND,0,0,300,PUDUCHERRY,Post Graduate,0.0010229186211592656,-0.0012047387607994028,-6.120376088902079e-05,3.392412424369165e-05
INC,0,10000,1100,ASSAM,Graduate,-0.0004886190195057277,1.298791621863871e-05,-0.00021885352363744048,-1.4588161297800212e-05
YSRCP,0,0,1100,ANDHRAPRADESH,Graduate,0.00036427755124098654,0.00018941497450202107,-0.0004469287029872203,0.00048784426644271986
AAP,1,2410000,5200,MADHYAPRADESH,Post Graduate,0.0006480860119224865,-0.0005824913156599383,2.4313155290752228e-05,-8.792806566766769e-05
BJP,0,10000,300,RAJASTHAN,Post Graduate,0.00048628874737363415,0.000197993938041061,-0.00010544714101302935,-0.00013788015311097857
BJP,0,3100,10000,GUJARAT,Graduate,0.0002374926421359037,0.0003180343746355412,-0.00033919787348523587,-2.639972656909098e-05
NDPP,0,70000,0,NAGALAND,Graduate,0.0009934415158217435,0.0005781488004247772,-0.0002778768123550173,-3.317414972146709e-05
INC,0,40000,2000,MADHYAPRADESH,Graduate Professional,3.387834268514807e-05,6.545150172365605e-05,0.0001244325680576518,-0.00018207280951088934
INC,3,5900,300,KERALA,Graduate,0.0008872130492821968,0.0002794486727371969,-0.0002970816834649531,2.0614645058648423e-05
CPI(M),12,10000,300,KERALA,10th Pass,-0.00019361835643992302,0.8887331444220885,-0.00023692211778632334,-0.00013995663438634817
BJP,1,6300,6100,MADHYAPRADESH,Post Graduate,0.0001686306478148882,5.7342540606404715e-05,-0.00027811800420307273,-9.445067258428909e-05
JD(U),0,60000,2000,BIHAR,Doctorate,0.0031384191422348696,-0.0003973510266025293,-0.00010948017794811297,-0.0002377248939885995
AITC,0,4000,0,WESTBENGAL,10th Pass,0.003662238461888744,-5.372878351043781e-05,-8.428093271032453e-05,9.228075776970703e-05
DMK,10,290000,8200,TAMILNADU,Graduate Professional,-0.0008766859819236295,0.0003628322677806673,0.0001079730491562106,0.0002216409786595794
RJD,0,6700,0,BIHAR,10th Pass,0.0004720137914286369,0.0005471772943440577,-4.8988012703073476e-05,0.00010388268595956314
BJP,0,4900,9700,BIHAR,Doctorate,0.0012389168645549676,-0.000837091205139314,-0.00011002719426704467,-0.00019800834835778978
CPI(M),0,480000,300,KERALA,10th Pass,0.000778365968053657,-0.0002122631699619586,6.17642280626211e-05,-2.9925079390948848e-05
BJP,1,9800,10000,BIHAR,Graduate,-0.0008276985385820165,-9.410910020388454e-05,-0.0002276673786318811,0.0001815824863845033
BJP,0,0,0,ARUNACHALPRADESH,Post Graduate,-0.0014601724970267765,-0.0004687987082489319,-0.0002529795037995463,7.82731002799325e-05
BJP,0,250000,40000,GOA,Others,0.0001753512441440907,-0.0009892945600959815,-1.8118947341408222e-05,1.742874756827368e-05
INC,9,10000,20000,ASSAM,12th Pass,0.00034037754179853437,8.501305943279782e-05,5.643852005144643e-05,0.00021782616433899758
NCP,1,200000,10000,MAHARASHTRA,12th Pass,0.0012792469683849657,-0.00010161566517156547,3.5383858509744804e-05,-3.9355595744191675e-05
BJP,0,320000,1200,MAHARASHTRA,Post Graduate,0.00023813066993812095,-0.0003705985673279377,-0.00020508813048911696,-0.00014478421017860078
BJD,0,4350000,400,ODISHA,Graduate Professional,1.0231669159824242,-0.00017522756233251578,0.00034398822481921954,7.198890715555741e-05
CPI(M),0,30000,3400,KERALA,Graduate Professional,0.0008270794459717153,-0.0002289514368541609,6.667591638377734e-05,-0.00020055164727929398
INC,3,7000,3900,KERALA,Graduate Professional,0.0007046193111891236,-7.09216749094028e-05,-0.00014230021120442297,7.61446626578474e-05
BJP,3,1020000,1210000,PUNJAB,12th Pass,-0.0011115129829703634,2.491227387952503e-05,-0.0001535404931317411,-0.00023663887525971915
JD(U),5,30000,0,BIHAR,Graduate Professional,0.0007857298630677858,7.3031450859893594e-06,-0.00011994277554988725,-0.00013190736291271044
YSRCP,0,150000,600,ANDHRAPRADESH,Post Graduate,7.398332460469563e-05,-0.0008787294450850515,-0.00017320179955591334,3.590494506647896e-05
AIADMK,0,120000,8800,TAMILNADU,10th Pass,0.0022177574930379008,0.0001760464709576213,-0.0003913789969415559,-2.082975585963071e-06
SHS,5,60000,100000,MAHARASHTRA,12th Pass,0.00041646764315531547,-0.000382016682479749,0.0001267716984968578,0.00010380542919573285
BJP,2,90000,40000,GUJARAT,Others,-0.00035830894404479085,-0.0003395974695613202,8.531655169748699e-05,0.00014466936401083224
INC,1,14130000,3000,HIMACHALPRADESH,Post Graduate,0.0005874797760893114,-4.4746605122059e-05,-8.998210650831052e-05,-0.00021355224836643215
NCP,2,200000,40000,MAHARASHTRA,10th Pass,-7.175156241395189e-05,0.0004293562529445782,-0.00011419817321725416,0.00014764748452550516
INC,3,30000,2500,JHARKHAND,12th Pass,0.0007142983786846262,-2.6935806785691956e-05,0.00016140979425531663,-7.384100642727187e-05
