Party,Criminal Case,Total Assets,Liabilities,state,Education
INC,0,20000,2800,BIHAR,10th Pass
BJP,0,1900,0,ARUNACHALPRADESH,Post Graduate
BJP,0,80000,10000,ODISHA,Post Graduate
INC,6,140000,2600,MADHYAPRADESH,Graduate
INC,0,3500,1400,MEGHALAYA,Post Graduate
RJD,4,5200,4600,PUNJAB,Post Graduate
AAP,0,30000,10000,PUNJAB,12th Pass
BJP,0,1890000,760000,MADHYAPRADESH,Graduate
CPI,8,20000,100,KERALA,Graduate Professional
BJP,0,1870000,46,MAHARASHTRA,Graduate Professional
JD(U),1,20000,5100,MAHARASHTRA,Graduate
TDP,1,6680000,150000,ANDHRAPRADESH,Post Graduate
BJP,0,2100,61,GUJARAT,10th Pass
CPI,3,4000,0,MAHARASHTRA,12th Pass
INC,0,670000,1140000,KARNATAKA,Others
CPI(M),4,10000,0,TRIPURA,12th Pass
BJP,0,5000,5200,RAJASTHAN,Post Graduate
NCP,2,630000,110000,MAHARASHTRA,Graduate Professional
BJP,0,50000,2100,UTTARAKHAND,8th Pass
BJP,0,0,300,JHARKHAND,Graduate
INC,42,170000,40000,KARNATAKA,Graduate
BJD,0,130000,40000,ODISHA,Graduate Professional
BJP,0,5400,500000,MADHYAPRADESH,Graduate Professional
AITC,2,80000,5500,WESTBENGAL,Graduate Professional
INC,1,260000,6200,MAHARASHTRA,10th Pass
BJP,0,0,900,MAHARASHTRA,Graduate Professional
INC,2,630000,150000,MAHARASHTRA,Graduate
BJP,1,400,0,TRIPURA,8th Pass
AAP,0,30000,4100,JHARKHAND,Post Graduate
INC,1,150000,40000,KARNATAKA,Graduate Professional
BJP,0,10000,900,RAJASTHAN,Others
NCP,6,20000,3100,TAMILNADU,10th Pass
JD(S),3,150000,10000,KARNATAKA,Graduate
CPI,0,5300,0,KERALA,Graduate Professional
BJP,0,460000,31,MADHYAPRADESH,Graduate Professional
BJP,0,20000,0,ASSAM,12th Pass
SP,0,3500,0,MADHYAPRADESH,10th Pass
BJP,0,6600,1500,RAJASTHAN,Post Graduate
JMM,2,1700,150000,JHARKHAND,Graduate
INC,4,20000,4000,KERALA,10th Pass
BJP,1,30000,0,UTTARPRADESH,8th Pass
BJP,0,10000,1100,UTTARPRADESH,12th Pass
JD(U),3,30000,3500,UTTARPRADESH,Post Graduate
RJD,2,2200,0,BIHAR,Post Graduate
CPI(M),0,440000,500,KERALA,12th Pass
INC,2,7700,8200,KARNATAKA,10th Pass
BJP,1,30000,1300,BIHAR,Post Graduate
YSRCP,0,440000,7400,WESTBENGAL,10th Pass
IND,0,0,0,MAHARASHTRA,10th Pass
IND,0,1100,0,NAGALAND,10th Pass
AAP,1,1100000,50000,PUNJAB,Post Graduate
BJD,0,10000,40000,ODISHA,Graduate Professional
BJP,0,40000,10000,MADHYAPRADESH,12th Pass
IND,1,110000,0,MAHARASHTRA,10th Pass
BJP,0,4900,1500,BIHAR,Graduate
DMK,1,690000,130000,TAMILNADU,Graduate Professional
IND,0,0,0,GOA,12th Pass
BJD,1,10000,4000,ODISHA,8th Pass
BJD,0,2000,0,ODISHA,12th Pass
DMK,0,10000,2300,TAMILNADU,Post Graduate
CPI(M),0,4000,0,MAHARASHTRA,10th Pass
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
INC,0,40000,60,RAJASTHAN,Graduate
BJP,0,20000,0,NAGALAND,Graduate
INC,1,1500,310000,ODISHA,8th Pass
BJP,0,30000,400,CHHATTISGARH,Graduate
NPP,0,140000,0,MEGHALAYA,12th Pass
BJD,0,170000,50000,ODISHA,Graduate
BJP,2,60000,300,UTTARPRADESH,Graduate
NDPP,0,20000,0,NAGALAND,Post Graduate
INC,2,1830000,360000,KARNATAKA,Graduate
BJP,0,20000,1400,MADHYAPRADESH,Post Graduate
DMK,8,20000,3800,TAMILNADU,Doctorate
NPP,0,140000,0,MEGHALAYA,Graduate
NPP,0,120000,0,MEGHALAYA,Graduate
CPI(M),4,8200,0,TRIPURA,Graduate Professional
TDP,0,8800,0,ANDHRAPRADESH,Post Graduate
BJD,1,10000,0,ODISHA,10th Pass
BJP,0,20000,800,GOA,Graduate
AAP,1,30000,8400,BIHAR,Post Graduate
BJP,0,30000,0,UTTARPRADESH,12th Pass
BJP,0,4350000,480000,MAHARASHTRA,Graduate Professional
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
INC,0,3800,5800,RAJASTHAN,10th Pass
DMK,3,2300,0,TAMILNADU,10th Pass
BJP,27,80000,10000,MAHARASHTRA,Graduate
INC,0,2800,170000,RAJASTHAN,Graduate
BJD,0,10000,600,MADHYAPRADESH,Graduate
INC,1,0,6700,MAHARASHTRA,10th Pass
BJP,0,60000,2700,UTTARPRADESH,12th Pass
BJP,5,30000,2700,BIHAR,Graduate
BJP,0,30000,400,CHHATTISGARH,Post Graduate
INC,0,9100,2000,GUJARAT,Post Graduate
DMK,4,90000,60000,TAMILNADU,Graduate Professional
NCP,1,30000,1400,MAHARASHTRA,12th Pass
INC,0,0,700,RAJASTHAN,10th Pass
BJP,0,30000,5000,GUJARAT,Graduate
JD(U),1,30000,0,BIHAR,12th Pass
AITC,1,6000,0,WESTBENGAL,8th Pass
INC,2,60000,10000,PUNJAB,Graduate
JMM,3,10000,2000,JHARKHAND,12th Pass
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
BJP,0,300000,1000,CHHATTISGARH,5th Pass
SP,4,2200,0,UTTARPRADESH,Graduate
INC,1,40000,3500,CHHATTISGARH,Post Graduate
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
INC,4,20000,2000,RAJASTHAN,10th Pass
JMM,3,10000,0,JHARKHAND,12th Pass
JMM,0,10000,0,JHARKHAND,12th Pass
SHS,5,400000,8400,MAHARASHTRA,Graduate
BJP,0,3600,630000,PUNJAB,Graduate Professional
YSRCP,2,160000,1600,ANDHRAPRADESH,Post Graduate
BJP,1,40000,7200,JHARKHAND,Post Graduate
BJP,0,2500,0,WESTBENGAL,Graduate
BJP,3,120000,1000,ASSAM,Graduate
INC,1,380000,8900,RAJASTHAN,Graduate
YSRCP,0,0,50000,ANDHRAPRADESH,12th Pass
BJP,0,6100,200,GUJARAT,Graduate
BJP,2,140000,4200,MAHARASHTRA,Graduate
RJD,0,10000,0,BIHAR,Graduate Professional
BJD,5,3100,40000,ODISHA,Graduate Professional
BJD,0,2000,0,ODISHA,12th Pass
JD(U),1,30000,1900,BIHAR,Post Graduate
Sikkim Krantikari Morcha,0,80000,0,SIKKIM,Graduate
AAP,0,800,7800,PUNJAB,12th Pass
BJP,0,10000,5900,RAJASTHAN,Graduate
NPP,0,140000,0,MEGHALAYA,Graduate
INC,7,30000,4000,CHHATTISGARH,Graduate Professional
NPP,0,8900,0,MEGHALAYA,Graduate
DMK,2,8000,170000,TAMILNADU,Graduate
CPI,0,6100,1100,KERALA,Graduate Professional
DMK,29,2300,800,TAMILNADU,10th Pass
JD(U),0,60000,3300,BIHAR,Doctorate
NPP,0,8900,130000,RAJASTHAN,Post Graduate
INC,4,0,10000,KARNATAKA,Doctorate
CPI(M),4,20000,2500,KERALA,Graduate Professional
BJP,0,20000,4700,MADHYAPRADESH,12th Pass
SP,0,8800,0,UTTARPRADESH,10th Pass
INC,18,70000,8200,KERALA,Graduate
BJP,1,50000,1000,UTTARPRADESH,Graduate
JMM,2,30000,1900,JHARKHAND,Doctorate
INC,0,320000,1300,MANIPUR,8th Pass
BJP,0,50000,10000,KARNATAKA,Graduate
CPI(M),1,8200,500,TRIPURA,10th Pass
INC,0,0,1500,CHHATTISGARH,Graduate
DMK,6,1210000,260000,TAMILNADU,Post Graduate
YSRCP,0,10000,3200,KARNATAKA,Graduate
INC,0,0,100000,KARNATAKA,Graduate
BJP,0,9900,70,MADHYAPRADESH,12th Pass
AITC,0,3500,10000,MEGHALAYA,12th Pass
SHS,1,220000,20000,MAHARASHTRA,10th Pass
BJP,1,40000,0,GUJARAT,8th Pass
AAP,1,0,0,PUNJAB,12th Pass
BJP,14,560000,4100,RAJASTHAN,Graduate Professional
BJP,0,6000,0,WESTBENGAL,Graduate
DMK,26,20000,2000,TAMILNADU,Graduate
BJP,0,20000,10000,MADHYAPRADESH,12th Pass
NPP,1,6900,30000,PUDUCHERRY,Graduate
BJP,0,250000,600,MADHYAPRADESH,Post Graduate
BJP,0,20000,900,RAJASTHAN,Graduate
BJP,2,700000,82,RAJASTHAN,Graduate
BJP,0,1900,300,GOA,Graduate Professional
BJP,0,70000,10000,GUJARAT,Literate
DMK,17,2300,70000,TAMILNADU,Graduate
AAP,2,50000,2800,DELHI,Post Graduate
RJD,2,40000,2900,BIHAR,Doctorate
AITC,0,1900,1600,WESTBENGAL,Graduate
INC,14,540000,20000,KARNATAKA,Graduate
BJP,0,9400,900,GUJARAT,Others
DMK,23,0,900,TAMILNADU,Graduate Professional
SP,43,30000,0,UTTARPRADESH,Post Graduate
JD(U),1,10000,1300,BIHAR,10th Pass
BJP,8,30000,5400,BIHAR,12th Pass
AIADMK,1,400000,10000,TAMILNADU,Graduate Professional
AAP,4,2000,0,UTTARAKHAND,12th Pass
INC,0,50000,10000,MADHYAPRADESH,Doctorate
BJP,0,30000,1000,BIHAR,Doctorate
AAP,2,2300,0,PUNJAB,10th Pass
BJP,0,60000,300,UTTARPRADESH,Graduate
TDP,0,290000,130000,ANDHRAPRADESH,10th Pass
AAP,11,30000,10000,DELHI,Post Graduate
RJD,5,2200,3000,BIHAR,Doctorate
JD(U),0,30000,0,BIHAR,12th Pass
DMK,47,80000,40000,TAMILNADU,Graduate
BJP,0,10000,0,ARUNACHALPRADESH,12th Pass
AITC,0,1900,300,WESTBENGAL,Graduate
JD(U),6,40000,10000,BIHAR,Doctorate
BJP,0,1220000,50000,WESTBENGAL,10th Pass
DMK,8,460000,800,TAMILNADU,Graduate
BJP,2,30000,2700,JHARKHAND,Graduate Professional
DMK,17,2300,0,TAMILNADU,Graduate
BJP,0,30000,700,JHARKHAND,Graduate Professional
DMK,0,130000,10000,TAMILNADU,12th Pass
INC,0,150000,60000,ANDHRAPRADESH,Graduate
BJD,0,70000,100,ODISHA,12th Pass
INC,5,20000,6000,JHARKHAND,Graduate
SHS,18,250000,40000,MAHARASHTRA,10th Pass
BJP,0,10000,700,ASSAM,Graduate
BJP,0,20000,300,BIHAR,Graduate
INC,9,50000,2800,KARNATAKA,10th Pass
Sikkim Krantikari Morcha,0,3900,0,ASSAM,Graduate
INC,0,20000,2800,MADHYAPRADESH,Graduate
INC,0,240000,5200,HIMACHALPRADESH,Graduate Professional
NDPP,0,20000,0,NAGALAND,Graduate
BJP,0,1300,0,GUJARAT,10th Pass
NPP,0,3500,0,MEGHALAYA,12th Pass
RJD,1,30000,1900,BIHAR,12th Pass
SP,0,60000,3600,UTTARPRADESH,12th Pass
DMK,8,30000,1700,TAMILNADU,10th Pass
BJP,1,30000,6300,MANIPUR,Graduate
CPI(M),0,9800,0,TRIPURA,12th Pass
BJD,5,1430000,90,WESTBENGAL,10th Pass
DMK,10,8500,70000,TAMILNADU,8th Pass
INC,0,20000,1200,BIHAR,Graduate
BJP,0,40000,5300,BIHAR,Doctorate
BJD,0,30000,40000,ODISHA,12th Pass
AITC,0,80000,0,WESTBENGAL,Post Graduate
INC,0,30000,5700,JHARKHAND,10th Pass
DMK,0,30000,1700,KERALA,8th Pass
AITC,1,7300,8300,WESTBENGAL,Graduate Professional
AIADMK,0,5700,0,TAMILNADU,10th Pass
INC,0,20000,400,MADHYAPRADESH,Graduate
INC,0,220000,20000,KERALA,Graduate
AAP,0,0,4500,PUNJAB,12th Pass
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
BJP,0,20000,3900,UTTARAKHAND,10th Pass
YSRCP,1,0,30000,ANDHRAPRADESH,Post Graduate
BJP,0,530000,74,GUJARAT,10th Pass
CPI(M),4,4100,0,KERALA,Graduate Professional
BJP,0,0,2800,RAJASTHAN,Literate
AITC,1,80000,1300,WESTBENGAL,Post Graduate
YSRCP,3,270000,50000,ANDHRAPRADESH,Post Graduate
INC,0,0,1200,GUJARAT,10th Pass
AAP,2,590000,74,DELHI,Others
INC,2,1700,420000,KARNATAKA,Graduate
AITC,1,0,0,WESTBENGAL,10th Pass
CPI(M),1,5900,400,TRIPURA,Graduate
DMK,6,270000,5300,MAHARASHTRA,Graduate Professional
AIADMK,1,30000,1000,TAMILNADU,10th Pass
YSRCP,15,150000,6500,ANDHRAPRADESH,Post Graduate
INC,0,300000,10000,KARNATAKA,Graduate Professional
BJD,0,60000,1000,ODISHA,12th Pass
INC,3,20000,50,MADHYAPRADESH,Graduate
DMK,29,2300,40000,TAMILNADU,10th Pass
BJP,0,30000,1100,CHHATTISGARH,Doctorate
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
AITC,0,2900,9000,MEGHALAYA,Post Graduate
SP,0,10000,0,UTTARPRADESH,12th Pass
BJP,0,10000,2800,MAHARASHTRA,Literate
BJP,7,60000,1400,UTTARPRADESH,12th Pass
JMM,3,10000,0,JHARKHAND,12th Pass
Tipra Motha Party,0,9800,0,TRIPURA,Post Graduate
AIADMK,0,30000,0,TAMILNADU,Graduate
JD(S),5,150000,100,KARNATAKA,Graduate Professional
BJP,0,810000,8800,RAJASTHAN,12th Pass
AITC,0,4000,0,WESTBENGAL,Graduate
SP,0,0,0,UTTARPRADESH,Graduate
NCP,0,200000,100000,MAHARASHTRA,Graduate
DMK,9,90000,0,TAMILNADU,Post Graduate
BJP,0,20000,0,RAJASTHAN,Graduate
BJP,2,10000,0,WESTBENGAL,10th Pass
DMK,10,70000,0,TAMILNADU,Post Graduate
INC,0,110000,0,ASSAM,10th Pass
INC,3,100000,1600,KARNATAKA,Graduate
RJD,13,6700,0,BIHAR,Graduate Professional
INC,5,890000,61,MAHARASHTRA,Graduate Professional
INC,0,300,0,UTTARAKHAND,Post Graduate
NCP,5,920000,410000,MAHARASHTRA,Graduate Professional
INC,3,100000,9300,KARNATAKA,Post Graduate
SP,2,160000,0,UTTARPRADESH,Graduate Professional
BJP,0,0,10000,KARNATAKA,Graduate Professional
YSRCP,7,0,2300,ANDHRAPRADESH,Doctorate
SHS,0,0,3900,MAHARASHTRA,Graduate Professional
BJP,0,100,260000,PUNJAB,10th Pass
BJP,3,40000,3500,MAHARASHTRA,12th Pass
INC,0,230000,110000,KARNATAKA,Others
JD(S),0,40000,10000,KARNATAKA,10th Pass
BJP,0,1000,0,GUJARAT,8th Pass
AITC,1,4100,400,WESTBENGAL,Graduate
BJP,1,50000,5300,BIHAR,Doctorate
BJP,0,0,0,UTTARPRADESH,8th Pass
INC,1,10000,6000,ASSAM,Graduate
JD(U),1,30000,1900,BIHAR,12th Pass
YSRCP,0,0,50000,ANDHRAPRADESH,Post Graduate
BJP,0,1350000,9700,RAJASTHAN,Graduate
BJP,0,2600,40000,MADHYAPRADESH,Others
BJP,0,80000,2600,GUJARAT,10th Pass
SP,1,30000,0,UTTARPRADESH,Graduate
INC,1,0,20000,RAJASTHAN,Post Graduate
INC,6,100000,20000,BIHAR,Graduate
BJP,1,10000,600,CHHATTISGARH,10th Pass
RJD,5,60000,320000,BIHAR,Graduate Professional
JD(U),1,600,0,BIHAR,Graduate
BJD,10,2000,3600,ODISHA,12th Pass
DMK,49,30000,900,TAMILNADU,12th Pass
BJP,0,50000,10000,MADHYAPRADESH,Graduate Professional
BJP,3,20000,1100,ODISHA,Doctorate
YSRCP,16,0,4300,TAMILNADU,Post Graduate
BJP,0,0,900,GOA,Others
BJP,0,30000,10000,MADHYAPRADESH,Graduate
DMK,9,70000,70000,TAMILNADU,Graduate Professional
BJP,0,110000,2700,ASSAM,Graduate
AAP,0,900,9800,PUNJAB,Others
INC,0,3900,60000,HARYANA,Graduate
INC,4,10000,0,BIHAR,Doctorate
BJP,0,10000,1000,MANIPUR,12th Pass
NCP,0,110000,10000,ODISHA,Graduate Professional
BJP,3,30000,2500,UTTARPRADESH,12th Pass
JD(S),5,150000,50000,KARNATAKA,Graduate Professional
BJP,1,4900,7900,RAJASTHAN,Doctorate
BJP,0,0,1200,WESTBENGAL,Graduate
DMK,6,110000,7200,TAMILNADU,Graduate Professional
BJP,0,1050000,31,GUJARAT,Graduate Professional
INC,4,250000,20000,MAHARASHTRA,8th Pass
TDP,1,0,4800,ANDHRAPRADESH,Post Graduate
DMK,5,30000,6100,PUDUCHERRY,Post Graduate
NCP,1,20000,4000,MAHARASHTRA,10th Pass
INC,2,20000,5100,MADHYAPRADESH,Graduate
BJP,3,20000,2700,JHARKHAND,Graduate
BJP,0,530000,2330000,RAJASTHAN,Others
BJP,0,30000,300,ARUNACHALPRADESH,Graduate
INC,6,3400,0,BIHAR,Doctorate
BJD,1,10000,700,ANDHRAPRADESH,10th Pass
INC,3,30000,1800,RAJASTHAN,Graduate
BJP,0,30000,0,UTTARPRADESH,Literate
BJP,0,9600,4100,MADHYAPRADESH,Graduate Professional
BJP,5,190000,50000,UTTARPRADESH,Graduate
TDP,0,410000,30000,ANDHRAPRADESH,Graduate
INC,0,30000,0,RAJASTHAN,8th Pass
CPI(M),4,10000,1100,TRIPURA,Graduate
INC,0,700000,82,MEGHALAYA,Post Graduate
BJP,0,20000,9800,GUJARAT,8th Pass
DMK,10,30000,10000,TAMILNADU,Graduate
BJP,0,9800,800,UTTARPRADESH,Graduate
CPI(M),0,3600,0,TRIPURA,12th Pass
INC,14,560000,40000,KARNATAKA,Graduate Professional
NCP,0,230000,9100,MAHARASHTRA,Graduate Professional
BJP,1,60000,1600,UTTARPRADESH,Graduate
BJD,0,60000,40000,ODISHA,Graduate
BJP,1,6100,0,GUJARAT,Graduate Professional
NPP,0,9200,8700,PUNJAB,12th Pass
BJP,0,7900,2000,UTTARPRADESH,Literate
YSRCP,0,160000,20000,ANDHRAPRADESH,12th Pass
BJP,0,40000,3000,RAJASTHAN,Graduate
BJP,0,20000,100,ODISHA,10th Pass
JD(S),3,20000,10000,KARNATAKA,Graduate
BJD,0,20000,40000,ODISHA,Post Graduate
BJD,0,4600,98,ODISHA,12th Pass
YSRCP,1,0,700,ANDHRAPRADESH,Doctorate
Sikkim Krantikari Morcha,0,6200,1200,SIKKIM,Graduate
BJP,0,20000,4700,UTTARPRADESH,Post Graduate
BJP,0,200000,40000,MAHARASHTRA,10th Pass
INC,2,60000,4100,RAJASTHAN,Graduate Professional
BJP,8,20000,7400,WESTBENGAL,10th Pass
YSRCP,9,0,320000,ANDHRAPRADESH,10th Pass
AAP,0,3900,800,PUNJAB,10th Pass
CPI,3,6100,1100,KERALA,Graduate Professional
BJP,2,630000,110000,GOA,Graduate
CPI(M),0,9400,1100,ODISHA,10th Pass
INC,3,80000,3000,GOA,Graduate
INC,1,1200,200000,KERALA,Graduate
NCP,0,120000,9600,MAHARASHTRA,Graduate
SHS,1,200000,40000,MAHARASHTRA,Graduate
BJP,5,20000,400,ARUNACHALPRADESH,Graduate
BJP,0,30000,5700,RAJASTHAN,Post Graduate
NDPP,0,0,0,NAGALAND,Graduate
AAP,0,30000,700,PUNJAB,Post Graduate
BJP,0,8400,0,UTTARPRADESH,Graduate
BJP,0,2920000,45,GUJARAT,Post Graduate
YSRCP,0,0,2300,ANDHRAPRADESH,Graduate
INC,3,100000,30000,ASSAM,Graduate
BJP,0,10000,2100,MADHYAPRADESH,Others
BJD,1,2400,1600,ODISHA,Graduate
AAP,0,70000,0,PUNJAB,10th Pass
YSRCP,0,270000,50000,ANDHRAPRADESH,12th Pass
RJD,5,60000,0,BIHAR,Doctorate
BJD,2,0,40000,ODISHA,Graduate
INC,1,20000,9500,KARNATAKA,Graduate Professional
RJD,1,7700,1500,BIHAR,Graduate
INC,6,10000,7000,ASSAM,Graduate Professional
BJP,0,20000,0,RAJASTHAN,12th Pass
DMK,21,120000,60000,TAMILNADU,Post Graduate
INC,0,3630000,18,PUNJAB,10th Pass
BJP,0,80000,10000,MAHARASHTRA,Graduate
BJD,0,2000,40000,ODISHA,Graduate
TDP,1,0,50000,ANDHRAPRADESH,Post Graduate
SP,1,1900,4100,UTTARPRADESH,Graduate Professional
JD(U),1,30000,1900,BIHAR,Post Graduate
DMK,2,60000,2000,TAMILNADU,10th Pass
BJD,3,30000,0,ODISHA,12th Pass
BJP,3,0,1600,UTTARPRADESH,Graduate
NCP,0,30000,20000,MAHARASHTRA,10th Pass
INC,0,30000,3000,HARYANA,Graduate
SP,87,0,0,UTTARPRADESH,Graduate Professional
BJP,0,40000,3500,MADHYAPRADESH,Post Graduate
BJP,7,290000,200000,MAHARASHTRA,Graduate
BJD,4,5600,1100,ODISHA,8th Pass
CPI(M),1,10000,0,TRIPURA,12th Pass
NCP,1,40000,2400,RAJASTHAN,Doctorate
BJP,3,950000,8900,JHARKHAND,Graduate
RJD,1,0,0,BIHAR,10th Pass
AITC,1,6600,1300,WESTBENGAL,Post Graduate
BJP,0,20000,3200,MAHARASHTRA,5th Pass
BJP,5,20000,4000,MADHYAPRADESH,Post Graduate
YSRCP,2,100000,1900,ANDHRAPRADESH,Graduate
DMK,0,40000,1700,KERALA,10th Pass
DMK,29,10000,0,TAMILNADU,10th Pass
DMK,29,10000,800,TAMILNADU,8th Pass
BJP,1,70,8810000,MADHYAPRADESH,Graduate
CPI(M),0,9700,0,TRIPURA,Graduate
AITC,1,30000,7400,WESTBENGAL,10th Pass
INC,0,20000,80000,MADHYAPRADESH,10th Pass
AAP,2,2600,0,PUNJAB,Post Graduate
BJP,3,210000,100000,MAHARASHTRA,Others
NCP,3,100000,10000,MAHARASHTRA,Graduate
BJP,0,30000,400,CHHATTISGARH,Graduate Professional
BJP,1,2900,5900,WESTBENGAL,Post Graduate
BJP,0,20000,0,BIHAR,5th Pass
BJP,0,6000,6200,ARUNACHALPRADESH,Graduate Professional
INC,1,110000,5700,ASSAM,Graduate
INC,7,0,160000,BIHAR,Post Graduate
Sikkim Krantikari Morcha,0,10000,200,SIKKIM,Graduate
AITC,5,8400,0,WESTBENGAL,12th Pass
YSRCP,0,150000,60000,ANDHRAPRADESH,Graduate
BJP,0,20000,0,UTTARAKHAND,12th Pass
SP,1,60000,1000,UTTARPRADESH,Post Graduate
JMM,0,5000,0,JHARKHAND,12th Pass
INC,4,2960000,280000,KARNATAKA,12th Pass
IND,1,0,3000,UTTARAKHAND,10th Pass
JD(S),0,20000,100,KARNATAKA,Graduate
BJP,1,1380000,190000,MADHYAPRADESH,Graduate
BJP,2,40000,7200,JHARKHAND,Graduate Professional
AIADMK,1,0,0,TAMILNADU,10th Pass
SP,1,60000,1500,UTTARPRADESH,Post Graduate
DMK,9,370000,70000,TAMILNADU,Post Graduate
JD(U),2,30000,20000,BIHAR,12th Pass
DMK,10,90000,70000,TAMILNADU,Graduate Professional
INC,0,1870000,240000,KARNATAKA,10th Pass
INC,0,3900,300,JHARKHAND,12th Pass
DMK,73,6800,1200,TAMILNADU,Post Graduate
DMK,10,90000,900,TAMILNADU,Graduate Professional
SP,0,40000,1500,UTTARPRADESH,Post Graduate
DMK,9,0,20000,TAMILNADU,Post Graduate
AAP,1,0,0,PUNJAB,Post Graduate
INC,0,20000,10000,HARYANA,Graduate
BJP,0,120000,4200,UTTARPRADESH,Graduate
BJP,0,110000,30000,GOA,12th Pass
YSRCP,0,0,0,ANDHRAPRADESH,12th Pass
BJP,0,9400,1100,TRIPURA,12th Pass
AITC,0,8500,300,WESTBENGAL,Graduate
INC,4,2600,2700,RAJASTHAN,Graduate Professional
BJP,0,7000,1000,GUJARAT,10th Pass
BJP,14,280000,7600,KARNATAKA,Graduate
INC,0,10000,0,CHHATTISGARH,Post Graduate
BJP,0,2920000,190000,GUJARAT,10th Pass
BJP,0,1000,2100,GUJARAT,8th Pass
BJP,0,40000,4100,RAJASTHAN,Post Graduate
BJP,0,60000,1000,MADHYAPRADESH,Post Graduate
NCP,1,400000,9700,MAHARASHTRA,Graduate Professional
BJP,6,3400,0,GUJARAT,Doctorate
DMK,6,130000,1700,TAMILNADU,8th Pass
DMK,21,120000,1900,TAMILNADU,Post Graduate
IND,52,0,3000,ASSAM,Post Graduate
BJP,0,0,0,MADHYAPRADESH,10th Pass
AAP,0,480000,60000,PUNJAB,Graduate
BJD,1,9300,0,ODISHA,10th Pass
CPI,0,6100,1100,KERALA,Graduate Professional
INC,0,3630000,340000,RAJASTHAN,Graduate
BJP,0,60000,4500,UTTARPRADESH,12th Pass
BJP,0,650000,31,MADHYAPRADESH,Graduate Professional
INC,0,2100,3200,RAJASTHAN,8th Pass
CPI(M),7,190000,0,ANDHRAPRADESH,Post Graduate
INC,1,6400,9600,WESTBENGAL,Post Graduate
AAP,11,0,1100,PUNJAB,12th Pass
INC,1,330000,20000,MAHARASHTRA,12th Pass
AITC,0,6000,1300,WESTBENGAL,10th Pass
CPI(M),4,0,0,TRIPURA,10th Pass
BJP,1,20000,10000,MAHARASHTRA,5th Pass
SP,3,60000,1400,UTTARPRADESH,12th Pass
DMK,0,90000,9000,TAMILNADU,12th Pass
INC,0,0,8100,BIHAR,Doctorate
BJP,1,80000,200,BIHAR,Doctorate
SHS,5,900,170000,ARUNACHALPRADESH,10th Pass
INC,0,6480000,99,KARNATAKA,10th Pass
AIADMK,0,30000,0,TAMILNADU,Graduate
AAP,1,70000,700,PUNJAB,Post Graduate
INC,0,140000,10000,MADHYAPRADESH,Post Graduate
IND,0,0,80000,RAJASTHAN,Doctorate
BJP,0,340000,4100,MADHYAPRADESH,Post Graduate
INC,1,0,1000,ASSAM,Doctorate
JD(S),1,40000,10000,KARNATAKA,10th Pass
RJD,1,30000,0,BIHAR,10th Pass
BJP,0,450000,3300,MAHARASHTRA,Graduate
INC,2,350000,10000,MAHARASHTRA,Graduate Professional
BJP,0,680000,0,GUJARAT,12th Pass
BJP,0,60000,2400,RAJASTHAN,Post Graduate
INC,1,4500,1500,RAJASTHAN,8th Pass
BJP,0,10000,2800,CHHATTISGARH,Graduate Professional
JMM,1,30000,50,JHARKHAND,Graduate
DMK,12,0,40000,KARNATAKA,Graduate Professional
BJP,1,7000,0,WESTBENGAL,Graduate
CPI(M),0,10000,500,KERALA,Post Graduate
SP,0,160000,20000,MADHYAPRADESH,12th Pass
INC,1,0,1600,HARYANA,Graduate
SHS,0,10000,0,MAHARASHTRA,12th Pass
BJP,0,30000,400,ODISHA,Graduate Professional
NCP,0,200000,40000,MAHARASHTRA,Graduate Professional
SP,0,10000,40000,UTTARPRADESH,Graduate
DMK,23,0,900,TAMILNADU,Graduate Professional
AAP,0,4500,0,DELHI,Post Graduate
INC,5,6100,9500,KERALA,Graduate
IND,0,50000,0,TAMILNADU,10th Pass
BJP,2,100000,20000,BIHAR,Graduate
BJP,10,60000,10000,MAHARASHTRA,12th Pass
AIADMK,0,0,0,TAMILNADU,Post Graduate
BJP,0,30000,0,CHHATTISGARH,12th Pass
BJP,0,8300,0,RAJASTHAN,8th Pass
DMK,5,50000,6000,TAMILNADU,12th Pass
NDPP,0,80000,0,NAGALAND,Graduate
AAP,2,4700,150000,PUNJAB,Graduate
RJD,1,60000,2000,BIHAR,12th Pass
RJD,7,60000,1900,BIHAR,12th Pass
DMK,0,110000,30000,TAMILNADU,Graduate
IND,0,20000,0,GOA,12th Pass
BJP,1,30000,2200,GUJARAT,Others
BJP,0,80000,2000,MAHARASHTRA,Literate
JMM,1,10000,50,JHARKHAND,Doctorate
BJP,0,490000,98,MAHARASHTRA,Graduate
BJP,0,30000,0,MADHYAPRADESH,Graduate Professional
BJP,0,60000,10000,HIMACHALPRADESH,Post Graduate
INC,1,30000,1500,MAHARASHTRA,10th Pass
INC,0,20000,3500,BIHAR,Graduate
DMK,0,30000,1000,TAMILNADU,8th Pass
BJP,0,10000,1900,ARUNACHALPRADESH,Graduate
