Party,Criminal Case,Total Assets,Liabilities,state,Education
INC,0,110000,800,ANDHRAPRADESH,Graduate
BJP,7,20000,10000,TAMILNADU,Graduate Professional
DMK,0,140000,0,UTTARAKHAND,8th Pass
INC,2,130000,90000,GUJARAT,10th Pass
BJP,2,90000,100,ASSAM,Graduate
BJP,2,0,1000,UTTARPRADESH,10th Pass
BJP,14,250000,10000,GUJARAT,Graduate
AAP,21,8800,0,ASSAM,Graduate
SHS,3,90000,6900,TAMILNADU,12th Pass
SP,1,170000,900,ODISHA,Graduate
BJP,2,180000,1100,WESTBENGAL,Graduate
AIADMK,5,370000,300,TAMILNADU,Post Graduate
BJP,0,2300,10000,CHHATTISGARH,Graduate
DMK,0,20000,20000,MADHYAPRADESH,Graduate Professional
AITC,0,3600,1400,TRIPURA,Post Graduate
AITC,1,40000,2400,KERALA,Graduate Professional
SP,0,70000,1500,GUJARAT,12th Pass
BJP,0,700000,1140000,MAHARASHTRA,Graduate Professional
CPI(M),3,9300,74,MANIPUR,12th Pass
BJP,11,440000,2600,DELHI,12th Pass
BJP,2,1020000,6100,BIHAR,Graduate
TDP,1,150000,470000,DELHI,Graduate Professional
INC,0,40000,2400,BIHAR,12th Pass
JD(U),14,5000,30000,HIMACHALPRADESH,Doctorate
DMK,1,250000,98,BIHAR,12th Pass
BJP,0,20000,30000,UTTARAKHAND,12th Pass
BJP,4,20000,94,KARNATAKA,Graduate Professional
SP,0,170000,220000,WESTBENGAL,Graduate
BJP,0,10000,6000,RAJASTHAN,Graduate
BJP,4,10000,2000,JHARKHAND,Post Graduate
BJP,1,20000,120000,UTTARPRADESH,10th Pass
IND,0,20000,2000,GOA,Graduate
YSRCP,1,30000,30000,WESTBENGAL,10th Pass
BJP,6,100000,2100,MADHYAPRADESH,Post Graduate
INC,0,20000,800,ANDHRAPRADESH,12th Pass
AAP,0,950000,20000,JHARKHAND,Post Graduate
YSRCP,2,7100,230000,CHHATTISGARH,12th Pass
JD(U),3,30000,0,TAMILNADU,Graduate Professional
INC,4,10000,1700,ODISHA,Post Graduate
BJP,0,60000,120000,PUNJAB,Graduate
AITC,0,0,1800,SIKKIM,Doctorate
AAP,0,0,20000,RAJASTHAN,Post Graduate
YSRCP,3,0,1900,JHARKHAND,Graduate
NPP,2,110000,0,NAGALAND,Graduate Professional
RJD,0,80000,40000,KERALA,Graduate
INC,14,4000,4100,ANDHRAPRADESH,Post Graduate
AAP,0,8900,4200,KARNATAKA,Graduate
BJP,0,7700,3400,WESTBENGAL,12th Pass
BJP,0,2200,20000,ANDHRAPRADESH,Graduate
BJD,11,50000,6000,RAJASTHAN,10th Pass
Sikkim Krantikari Morcha,2,50000,1900,BIHAR,12th Pass
NCP,0,150000,3900,UTTARAKHAND,Post Graduate
BJP,2,40000,1300,MAHARASHTRA,10th Pass
BJP,1,10000,5100,NAGALAND,Graduate Professional
BJP,5,6600,800,MAHARASHTRA,Graduate
AITC,173,9300,900,UTTARPRADESH,8th Pass
INC,1,2500,100,ANDHRAPRADESH,Graduate Professional
SP,0,140000,20000,RAJASTHAN,10th Pass
AITC,23,50000,600,BIHAR,Doctorate
NCP,15,1590000,2700,ODISHA,Graduate
NCP,0,6900,40000,UTTARPRADESH,Graduate
JMM,2,20000,2800,WESTBENGAL,Post Graduate
BJP,2,400000,3500,DELHI,10th Pass
DMK,0,0,90000,GUJARAT,12th Pass
BJD,0,20000,0,TAMILNADU,Graduate
AAP,30,20000,10000,WESTBENGAL,Graduate Professional
INC,1,30000,0,MEGHALAYA,Post Graduate
INC,0,60000,30000,ODISHA,Graduate Professional
DMK,8,210000,100,KARNATAKA,Graduate
BJP,2,9500,8100,WESTBENGAL,Graduate
BJP,13,70000,40000,ANDHRAPRADESH,Graduate
BJP,0,40000,100,BIHAR,Post Graduate
DMK,0,80000,200,ANDHRAPRADESH,12th Pass
BJD,1,230000,2800,ANDHRAPRADESH,8th Pass
IND,2,20000,20000,KARNATAKA,Graduate
BJP,1,10000,300,JHARKHAND,10th Pass
BJP,0,0,4700,WESTBENGAL,8th Pass
TDP,0,70000,1700,TAMILNADU,10th Pass
INC,1,100000,2800,GOA,Graduate Professional
AITC,0,9800,500,KARNATAKA,Graduate
CPI(M),0,0,4400,KARNATAKA,Graduate Professional
AIADMK,16,30000,10000,JHARKHAND,Post Graduate
AIADMK,3,300,2700,ODISHA,Post Graduate
BJP,1,60000,3900,DELHI,12th Pass
JD(U),4,3400,8800,WESTBENGAL,Graduate
BJP,1,0,2800,BIHAR,12th Pass
BJP,0,120000,7000,GOA,12th Pass
BJP,0,10000,1800,KERALA,Post Graduate
BJP,1,30000,600,MAHARASHTRA,8th Pass
INC,1,70000,10000,UTTARPRADESH,Graduate Professional
RJD,0,1020000,1000,JHARKHAND,12th Pass
BJP,1,30000,110000,TAMILNADU,12th Pass
BJP,0,240000,10000,ODISHA,Post Graduate
RJD,3,10000,480000,WESTBENGAL,Graduate
NCP,0,300000,5600,HIMACHALPRADESH,Post Graduate
BJP,1,3700,20000,TAMILNADU,Graduate
BJP,8,170000,2300,JHARKHAND,Doctorate
DMK,2,70000,30000,KARNATAKA,Graduate
BJP,0,80000,70000,MANIPUR,Graduate
DMK,38,2500,7100,UTTARPRADESH,Others
INC,10,70000,3200,MEGHALAYA,Post Graduate
IND,0,6600,100,TAMILNADU,Graduate
BJP,1,80000,2100,BIHAR,Graduate
BJD,5,10000,170000,MADHYAPRADESH,12th Pass
INC,2,30000,10000,MAHARASHTRA,Doctorate
INC,99,420000,5700,ANDHRAPRADESH,12th Pass
NCP,2,6900,0,BIHAR,Graduate Professional
JD(S),0,140000,8800,TRIPURA,10th Pass
INC,0,100000,3000,KERALA,Post Graduate
BJP,1,230000,5300,MAHARASHTRA,Post Graduate
AAP,1,150000,20000,JHARKHAND,Graduate Professional
AAP,1,20000,800,KARNATAKA,Graduate Professional
JMM,0,1750000,600,KERALA,Graduate
NPP,0,10000,100,ODISHA,10th Pass
BJP,0,20000,3000,RAJASTHAN,Graduate
CPI(M),0,100000,10000,GUJARAT,10th Pass
BJP,25,80000,10000,GUJARAT,12th Pass
BJP,0,3100,30000,MEGHALAYA,Graduate Professional
BJP,3,110000,1000,UTTARPRADESH,12th Pass
BJP,4,4900,50000,PUDUCHERRY,Post Graduate
BJP,0,100000,0,RAJASTHAN,Post Graduate
AITC,0,5600,8800,KERALA,8th Pass
BJP,0,70000,800,WESTBENGAL,10th Pass
BJP,2,70000,4800,BIHAR,10th Pass
BJD,0,10000,10000,TAMILNADU,Post Graduate
CPI(M),4,10000,1000,UTTARPRADESH,5th Pass
NPP,1,30000,0,MADHYAPRADESH,10th Pass
BJP,1,90000,900,TAMILNADU,Post Graduate
INC,0,580000,0,KARNATAKA,12th Pass
DMK,0,90000,20000,ODISHA,Post Graduate
AITC,0,9300,2600,MAHARASHTRA,Graduate Professional
DMK,1,30000,0,ARUNACHALPRADESH,12th Pass
BJP,13,1000,200,WESTBENGAL,12th Pass
YSRCP,4,20000,8500,GUJARAT,Post Graduate
INC,1,100000,0,PUDUCHERRY,Post Graduate
IND,0,30000,6100,ARUNACHALPRADESH,Post Graduate
JD(U),3,400000,10000,ODISHA,Post Graduate
AITC,0,0,20000,ANDHRAPRADESH,Graduate
INC,0,30000,90000,GOA,10th Pass
BJP,0,200,60000,JHARKHAND,Post Graduate
BJP,0,0,0,TAMILNADU,Post Graduate
SHS,4,80000,4300,MADHYAPRADESH,Graduate
AITC,0,480000,300,KARNATAKA,Graduate
JD(U),5,100000,0,ANDHRAPRADESH,10th Pass
RJD,38,170000,3000,MADHYAPRADESH,10th Pass
NCP,0,20000,300,KARNATAKA,12th Pass
INC,5,20000,2100,TAMILNADU,Graduate
BJD,0,10000,1200,WESTBENGAL,8th Pass
AAP,3,10000,3700,MAHARASHTRA,Graduate Professional
INC,0,190000,0,MAHARASHTRA,Post Graduate
BJP,0,0,4800,KERALA,Graduate Professional
NPP,0,0,75,MADHYAPRADESH,12th Pass
BJP,0,70000,1400,KERALA,Graduate
BJP,0,60000,2100,KERALA,12th Pass
YSRCP,2,4700,20000,ANDHRAPRADESH,12th Pass
INC,4,60000,20000,BIHAR,Post Graduate
DMK,0,230000,10000,MADHYAPRADESH,5th Pass
BJP,0,20000,600,BIHAR,Graduate
JD(U),13,5400,0,NAGALAND,12th Pass
BJP,0,50000,200,ANDHRAPRADESH,Graduate
INC,1,7200,35,MADHYAPRADESH,Doctorate
DMK,3,2500,5000,BIHAR,10th Pass
SHS,42,220000,0,MAHARASHTRA,Post Graduate
BJP,0,30000,3000,TAMILNADU,12th Pass
BJP,0,70000,200000,ODISHA,Graduate Professional
DMK,14,6900,160000,BIHAR,Post Graduate
YSRCP,0,1700,0,JHARKHAND,12th Pass
CPI,0,9800,3900,JHARKHAND,10th Pass
CPI(M),0,10000,4000,MAHARASHTRA,Post Graduate
AITC,4,270000,40000,CHHATTISGARH,Graduate Professional
BJP,0,40000,10000,MAHARASHTRA,Graduate
BJP,0,30000,110000,KERALA,12th Pass
BJD,5,150000,2100,BIHAR,12th Pass
AAP,2,150000,40000,MAHARASHTRA,12th Pass
AAP,1,230000,2900,MAHARASHTRA,Graduate
BJP,0,80000,20000,UTTARAKHAND,Post Graduate
BJP,0,340000,0,MADHYAPRADESH,Graduate Professional
INC,0,40000,8100,NAGALAND,Graduate
SP,1,80000,98,UTTARPRADESH,Graduate
BJP,14,210000,20000,ARUNACHALPRADESH,12th Pass
SHS,0,5700,100,CHHATTISGARH,12th Pass
DMK,0,1300000,220000,UTTARPRADESH,8th Pass
AITC,0,110000,1140000,NAGALAND,Graduate
YSRCP,2,10000,2900,UTTARAKHAND,Others
DMK,2,870000,110000,RAJASTHAN,12th Pass
AAP,12,9400,9900,TAMILNADU,Post Graduate
BJD,4,10000,6800,BIHAR,Graduate
IND,5,50000,1200,UTTARPRADESH,10th Pass
BJP,0,40000,2900,JHARKHAND,Post Graduate
BJP,21,170000,100,TAMILNADU,Graduate
DMK,0,20000,0,JHARKHAND,Post Graduate
BJP,0,250000,40000,ANDHRAPRADESH,Post Graduate
AITC,99,210000,20000,MADHYAPRADESH,10th Pass
AITC,0,10000,2300,KERALA,10th Pass
BJP,0,20000,600,KERALA,Graduate
BJP,42,10000,100,HIMACHALPRADESH,10th Pass
BJP,0,200000,2100,UTTARAKHAND,Graduate
BJP,1,70000,30000,DELHI,Graduate
NCP,5,10000,10000,MAHARASHTRA,10th Pass
DMK,0,110000,3000,JHARKHAND,12th Pass
BJP,0,10000,100,RAJASTHAN,Graduate
YSRCP,9,1750000,35,DELHI,Post Graduate
BJP,1,10000,4600,KARNATAKA,Graduate
BJP,0,70000,5700,KARNATAKA,8th Pass
BJP,0,130000,40000,KARNATAKA,Post Graduate
BJP,14,10000,300,KARNATAKA,Graduate
BJP,0,9000,600,GOA,Graduate
BJP,13,30000,400,HARYANA,Graduate
BJP,0,700000,1800,KERALA,Graduate
BJD,1,90000,5100,GUJARAT,Graduate
BJP,0,350000,340000,WESTBENGAL,Post Graduate
SHS,3,20000,10000,RAJASTHAN,Post Graduate
AITC,0,20000,2400,MAHARASHTRA,Graduate
BJP,0,300000,10000,ANDHRAPRADESH,Post Graduate
BJP,1,0,220000,MADHYAPRADESH,Post Graduate
BJP,0,10000,30000,ANDHRAPRADESH,Graduate
BJP,2,10000,10000,KERALA,10th Pass
CPI(M),0,10000,570000,UTTARPRADESH,Post Graduate
YSRCP,0,0,1800,JHARKHAND,12th Pass
SP,0,30000,3900,ANDHRAPRADESH,12th Pass
INC,9,30000,30000,MEGHALAYA,Graduate
SP,0,20000,50000,KARNATAKA,Graduate Professional
INC,0,40000,7600,WESTBENGAL,Post Graduate
BJP,4,30000,500,BIHAR,Post Graduate
AAP,3,40000,220000,ODISHA,Post Graduate
INC,1,10000,600,ANDHRAPRADESH,12th Pass
AITC,4,0,7800,UTTARPRADESH,Graduate
DMK,0,20000,56,TAMILNADU,Graduate Professional
BJP,10,2200,2300,UTTARPRADESH,Graduate Professional
INC,5,40000,1500,WESTBENGAL,Graduate Professional
BJP,4,8800,700,BIHAR,Graduate
SHS,0,40000,200,JHARKHAND,Graduate Professional
AAP,1,6300,900,MANIPUR,Graduate
BJP,0,560000,800,MAHARASHTRA,Graduate
BJP,19,140000,40000,PUNJAB,Graduate
BJP,0,440000,5900,ODISHA,10th Pass
IND,0,0,130000,ARUNACHALPRADESH,Post Graduate
BJP,0,70000,20000,TAMILNADU,12th Pass
BJP,1,700000,1900,BIHAR,Post Graduate
DMK,0,40000,7000,DELHI,12th Pass
DMK,19,700000,20000,DELHI,Post Graduate
BJP,2,3800,300,MEGHALAYA,Graduate Professional
RJD,14,490000,4600,MAHARASHTRA,Doctorate
INC,1,5600,2800,CHHATTISGARH,Graduate
BJP,3,2100,3600,WESTBENGAL,12th Pass
BJD,1,230000,5200,CHHATTISGARH,Doctorate
BJP,1,70000,1000,MAHARASHTRA,Others
AIADMK,0,90000,60000,BIHAR,12th Pass
BJP,0,70000,800,GUJARAT,Post Graduate
BJP,1,0,0,GOA,10th Pass
DMK,0,3400,1200,MANIPUR,Post Graduate
BJP,0,40000,1600,UTTARPRADESH,Post Graduate
YSRCP,0,10000,2500,BIHAR,Post Graduate
BJP,4,20000,0,JHARKHAND,Graduate Professional
BJP,1,30,30000,ODISHA,Graduate Professional
IND,0,0,7000,RAJASTHAN,10th Pass
BJP,0,190000,10000,PUDUCHERRY,Post Graduate
BJP,0,20000,200,MADHYAPRADESH,Graduate
BJP,3,40000,500,GUJARAT,Graduate Professional
BJD,0,20000,1600,UTTARAKHAND,Graduate
AAP,0,80000,1200,BIHAR,12th Pass
NPP,0,10000,500,MADHYAPRADESH,10th Pass
BJD,3,4500,1200,PUDUCHERRY,Post Graduate
BJP,0,80000,10000,UTTARPRADESH,12th Pass
BJP,0,10000,570000,MAHARASHTRA,Literate
AAP,0,2500,400,ARUNACHALPRADESH,Graduate
YSRCP,3,20000,7800,JHARKHAND,Post Graduate
SHS,0,1300000,1300,PUNJAB,Graduate
AAP,4,150000,600,GUJARAT,Post Graduate
INC,2,20000,100,UTTARPRADESH,Graduate
BJP,51,170000,500,WESTBENGAL,12th Pass
JD(S),1,150000,2500,WESTBENGAL,Graduate
SHS,0,30000,6300,WESTBENGAL,Doctorate
AAP,5,140000,760000,MAHARASHTRA,10th Pass
BJP,9,10000,40000,BIHAR,Graduate
BJP,2,170000,3000,NAGALAND,8th Pass
INC,0,8900,9900,KERALA,12th Pass
SP,1,20000,40000,ODISHA,Graduate
YSRCP,1,4700,1900,WESTBENGAL,Others
BJP,2,70000,70,GUJARAT,8th Pass
NCP,0,100000,49,BIHAR,Post Graduate
BJP,0,30000,6200,PUDUCHERRY,Graduate Professional
BJP,0,40000,70000,MEGHALAYA,Post Graduate
BJD,0,510000,9600,MAHARASHTRA,Graduate Professional
AITC,0,9800,900,UTTARPRADESH,Graduate Professional
DMK,0,400,900,TRIPURA,Graduate
AAP,0,70000,600,HIMACHALPRADESH,Graduate
JD(U),16,60000,600,CHHATTISGARH,12th Pass
BJP,9,100000,20000,RAJASTHAN,12th Pass
BJP,5,100000,40000,UTTARAKHAND,Graduate Professional
IND,0,20000,2500,ARUNACHALPRADESH,Post Graduate
DMK,0,110000,110000,TAMILNADU,Doctorate
TDP,1,10000,7800,ANDHRAPRADESH,10th Pass
BJP,0,10000,5000,WESTBENGAL,8th Pass
IND,0,30000,1140000,ASSAM,10th Pass
AITC,0,20000,98,GUJARAT,Graduate
BJP,1,190000,2100,KERALA,Graduate Professional
BJP,0,20000,7100,RAJASTHAN,Graduate Professional
RJD,2,5100,760000,UTTARPRADESH,12th Pass
AIADMK,1,20000,1900,BIHAR,10th Pass
SHS,0,8500,40000,ASSAM,Graduate
Sikkim Krantikari Morcha,0,4390000,7200,UTTARAKHAND,10th Pass
DMK,2,10000,61,MAHARASHTRA,12th Pass
BJP,0,140000,300,DELHI,Graduate
INC,10,10000,4000,RAJASTHAN,10th Pass
DMK,0,90000,0,KARNATAKA,Graduate Professional
BJD,0,100000,1800,TAMILNADU,Graduate
BJP,3,60000,800,TAMILNADU,Post Graduate
BJP,0,120000,140000,RAJASTHAN,Graduate Professional
BJP,0,10000,3900,KARNATAKA,Graduate
INC,1,120000,30000,GUJARAT,Post Graduate
BJP,5,20000,0,BIHAR,12th Pass
BJP,8,30000,1000,ANDHRAPRADESH,Graduate
INC,0,0,1100,WESTBENGAL,Graduate Professional
SP,47,170000,10000,JHARKHAND,10th Pass
BJP,0,10000,270000,KARNATAKA,Post Graduate
INC,2,280000,8100,HIMACHALPRADESH,Graduate Professional
AITC,4,6900,570000,NAGALAND,Graduate
BJP,3,0,100,UTTARPRADESH,10th Pass
BJP,3,1070000,7100,TAMILNADU,Post Graduate
BJP,0,2700,210000,ARUNACHALPRADESH,12th Pass
BJP,0,3200,0,GUJARAT,8th Pass
INC,0,3000,1200,UTTARPRADESH,Post Graduate
BJD,3,50000,2300,CHHATTISGARH,Graduate Professional
AAP,0,270000,40000,MAHARASHTRA,Post Graduate
AITC,0,100000,35,KERALA,8th Pass
NPP,0,80000,7500,ASSAM,12th Pass
JD(S),0,70000,3300,TAMILNADU,Graduate Professional
INC,0,110000,3000,TAMILNADU,12th Pass
JD(S),5,2000,0,DELHI,12th Pass
SHS,0,100000,6000,GOA,Post Graduate
BJD,2,50000,5600,RAJASTHAN,Graduate
JD(U),2,100000,4600,MAHARASHTRA,Graduate Professional
INC,0,10000,20000,KERALA,12th Pass
INC,0,10000,30000,UTTARPRADESH,8th Pass
BJP,1,20000,2200,MEGHALAYA,Post Graduate
AAP,0,9300,3000,PUNJAB,Graduate Professional
INC,0,10000,2500,KARNATAKA,10th Pass
BJP,9,0,1200,CHHATTISGARH,Doctorate
AIADMK,1,0,0,KARNATAKA,Post Graduate
AITC,19,10000,470000,KARNATAKA,Graduate Professional
NDPP,1,0,2500,SIKKIM,8th Pass
AAP,0,2450000,7000,MAHARASHTRA,12th Pass
BJP,0,70000,1210000,DELHI,10th Pass
IND,10,90000,60000,KERALA,Graduate
RJD,12,340000,400,TAMILNADU,Graduate Professional
NCP,4,0,3000,UTTARPRADESH,Others
BJP,2,70000,0,MAHARASHTRA,10th Pass
INC,38,150000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,250000,3000,JHARKHAND,10th Pass
NDPP,0,50000,0,ODISHA,10th Pass
BJP,6,5200,900,MAHARASHTRA,10th Pass
INC,0,10000,1000,CHHATTISGARH,Others
SHS,5,0,2800,MAHARASHTRA,8th Pass
BJP,1,170000,1500,KERALA,Post Graduate
BJP,2,10000,1300,MAHARASHTRA,8th Pass
DMK,0,170000,20000,MAHARASHTRA,12th Pass
BJP,0,20000,3500,TAMILNADU,Graduate
AAP,51,50000,5200,TAMILNADU,Graduate Professional
BJP,1,90000,900,GUJARAT,Post Graduate
INC,0,0,0,MAHARASHTRA,Graduate
BJP,1,10000,160000,UTTARAKHAND,Graduate
NCP,5,0,1000,TAMILNADU,8th Pass
BJP,1,10000,10000,BIHAR,10th Pass
INC,0,9100,0,ODISHA,5th Pass
BJP,2,160000,600,MAHARASHTRA,Graduate Professional
YSRCP,3,7900,8200,ASSAM,Graduate
NDPP,0,10000,20000,BIHAR,Graduate Professional
BJP,0,7800,3000,TRIPURA,Post Graduate
INC,0,20000,20000,MADHYAPRADESH,10th Pass
RJD,11,1300,3600,UTTARPRADESH,12th Pass
AAP,3,100000,400,BIHAR,Graduate Professional
INC,2,10000,80000,RAJASTHAN,12th Pass
AITC,9,10000,6800,TRIPURA,Post Graduate
RJD,0,2500,1600,UTTARPRADESH,Graduate
DMK,0,5000,20000,WESTBENGAL,Graduate
AAP,2,150000,10000,KARNATAKA,12th Pass
BJP,0,0,50000,CHHATTISGARH,Graduate Professional
JD(S),8,10000,800,HIMACHALPRADESH,Post Graduate
INC,5,300000,20000,RAJASTHAN,Post Graduate
BJP,0,10000,20000,KERALA,12th Pass
INC,0,40000,40000,BIHAR,Graduate Professional
CPI(M),0,400,900,DELHI,Doctorate
BJP,0,100000,400,MAHARASHTRA,8th Pass
DMK,2,6900,3400,KERALA,12th Pass
BJP,0,0,9300,KARNATAKA,12th Pass
DMK,2,60000,4300,KARNATAKA,Graduate Professional
CPI(M),0,7300,300,UTTARAKHAND,12th Pass
BJP,3,8000,80000,UTTARPRADESH,Graduate
BJP,1,20000,2800,BIHAR,10th Pass
INC,1,8400,4100,BIHAR,10th Pass
BJP,2,10000,0,UTTARPRADESH,Graduate
BJP,2,10000,40000,WESTBENGAL,Doctorate
BJP,1,20000,20000,TAMILNADU,10th Pass
INC,0,2410000,300,GUJARAT,Graduate
BJP,0,90000,2500,KARNATAKA,10th Pass
BJP,0,10000,56,TAMILNADU,Graduate Professional
AAP,1,160000,9600,PUNJAB,Graduate
INC,7,10000,0,MAHARASHTRA,Post Graduate
INC,1,140000,8400,RAJASTHAN,Post Graduate
NCP,2,30000,90000,ASSAM,Post Graduate
NCP,0,0,1200,ANDHRAPRADESH,Graduate Professional
YSRCP,0,120000,100,RAJASTHAN,12th Pass
BJP,2,80000,1170000,KARNATAKA,8th Pass
YSRCP,11,10000,5000,GUJARAT,Post Graduate
AAP,0,80000,1200,ANDHRAPRADESH,8th Pass
INC,3,140000,0,MANIPUR,Doctorate
BJP,38,20000,20000,RAJASTHAN,Post Graduate
BJP,3,0,7000,KERALA,Graduate Professional
AIADMK,1,3100,800,GUJARAT,10th Pass
AAP,0,5300,2900,ANDHRAPRADESH,Graduate
BJP,9,30000,0,PUDUCHERRY,Doctorate
SHS,3,4200,2300,WESTBENGAL,Others
BJP,5,0,250000,PUNJAB,Graduate Professional
DMK,4,10000,20000,CHHATTISGARH,Post Graduate
BJP,5,290000,14,MADHYAPRADESH,Graduate
BJP,0,60000,1300,PUNJAB,Post Graduate
SP,3,20000,600,DELHI,Graduate
AAP,15,30000,40000,KARNATAKA,8th Pass
AITC,0,0,8300,WESTBENGAL,Graduate Professional
INC,2,6610000,99,GUJARAT,10th Pass
AIADMK,14,20000,8400,ARUNACHALPRADESH,Graduate
BJD,15,110000,40000,RAJASTHAN,Graduate
BJP,0,20000,300,KERALA,10th Pass
DMK,0,1300,120000,KERALA,Graduate Professional
BJP,0,70000,50000,DELHI,Doctorate
BJP,7,8900,1000,CHHATTISGARH,10th Pass
INC,0,8400,20000,KERALA,Doctorate
DMK,4,470000,20000,PUNJAB,Others
NDPP,0,70,0,WESTBENGAL,Graduate Professional
SP,0,1500,10000,MADHYAPRADESH,Literate
INC,8,7100,20000,DELHI,12th Pass
INC,3,70000,0,TAMILNADU,Post Graduate
INC,2,6900,100,BIHAR,Graduate
INC,0,20000,10000,RAJASTHAN,8th Pass
NCP,0,0,3900,RAJASTHAN,12th Pass
BJP,3,0,500,CHHATTISGARH,12th Pass
DMK,0,140000,7800,TAMILNADU,Graduate
BJP,3,8300,2800,GOA,Post Graduate
BJP,0,30000,30000,WESTBENGAL,Graduate
NCP,1,20000,60000,ANDHRAPRADESH,12th Pass
BJP,2,9100,230000,WESTBENGAL,Graduate Professional
CPI(M),12,10000,0,BIHAR,12th Pass
NPP,1,3900,50000,TAMILNADU,Graduate
CPI,0,460000,0,HIMACHALPRADESH,8th Pass
BJP,46,20000,10000,PUNJAB,12th Pass
BJP,1,40000,40000,NAGALAND,Literate
AAP,0,20000,0,HARYANA,12th Pass
INC,0,10000,8100,DELHI,Post Graduate
INC,0,30000,2800,GUJARAT,Graduate
CPI(M),4,480000,300,BIHAR,Post Graduate
BJP,2,150000,0,KERALA,12th Pass
BJP,0,150000,3400,GUJARAT,10th Pass
AAP,29,3200,1300,PUNJAB,Graduate
IND,7,80000,100000,BIHAR,Doctorate
BJP,0,70000,10000,BIHAR,Graduate Professional
BJP,3,20000,5300,UTTARAKHAND,Post Graduate
INC,0,300000,40000,CHHATTISGARH,Doctorate
SHS,0,10000,10000,PUDUCHERRY,10th Pass
SP,1,220000,1170000,KERALA,10th Pass
CPI(M),15,50000,7600,TRIPURA,Doctorate
TDP,0,130000,160000,ODISHA,12th Pass
YSRCP,0,30000,900,RAJASTHAN,10th Pass
CPI(M),0,30000,500,WESTBENGAL,10th Pass
INC,0,10000,600,ARUNACHALPRADESH,Post Graduate
BJP,1,1300,140000,WESTBENGAL,12th Pass
YSRCP,9,10000,0,ANDHRAPRADESH,8th Pass
SHS,4,10000,20000,GUJARAT,12th Pass
INC,2,10000,40000,TAMILNADU,Graduate Professional
CPI(M),1,170000,2000,UTTARPRADESH,Post Graduate
INC,0,10000,600,MADHYAPRADESH,5th Pass
YSRCP,0,440000,1100,MAHARASHTRA,10th Pass
BJP,0,210000,0,MAHARASHTRA,Graduate
DMK,0,9500,7800,TAMILNADU,Doctorate
YSRCP,3,6900,400,KERALA,Post Graduate
YSRCP,47,6000,0,MAHARASHTRA,Post Graduate
BJP,2,40000,20000,UTTARAKHAND,Graduate Professional
INC,1,20000,300,UTTARPRADESH,Post Graduate
DMK,0,70000,4500,PUDUCHERRY,8th Pass
INC,0,70000,0,BIHAR,Graduate
IND,0,10000,3000,NAGALAND,Doctorate
BJP,0,820000,10000,GUJARAT,Graduate
BJP,10,160000,3600,JHARKHAND,12th Pass
BJP,4,490000,170000,TAMILNADU,Graduate Professional
IND,0,140000,20000,BIHAR,12th Pass
DMK,0,14130000,10000,KARNATAKA,12th Pass
DMK,0,70000,2700,BIHAR,Post Graduate
NDPP,2,4400,30000,CHHATTISGARH,Post Graduate
AITC,4,630000,1800,UTTARPRADESH,12th Pass
DMK,3,150000,6700,RAJASTHAN,12th Pass
BJP,5,10000,0,HIMACHALPRADESH,8th Pass
INC,0,30000,15,UTTARPRADESH,Post Graduate
CPI(M),0,4350000,130000,TAMILNADU,Doctorate
BJP,7,170000,7000,PUDUCHERRY,Graduate
BJP,0,4800,30000,ODISHA,Post Graduate
NCP,0,6700,750000,ODISHA,Graduate
RJD,3,10000,30000,JHARKHAND,Others
INC,18,50000,3400,DELHI,12th Pass
BJD,0,20000,6200,WESTBENGAL,Post Graduate
SP,2,160000,8800,GOA,Graduate
BJP,1,10000,0,PUNJAB,12th Pass
BJP,2,70000,1900,MADHYAPRADESH,Graduate
IND,0,10000,0,KARNATAKA,Graduate
BJP,0,80000,200,RAJASTHAN,Post Graduate
INC,2,240000,7200,ODISHA,Graduate Professional
AAP,0,250000,20000,UTTARPRADESH,12th Pass
BJP,1,100000,0,CHHATTISGARH,Post Graduate
DMK,2,1400,40000,BIHAR,Doctorate
NCP,0,4200,40000,UTTARPRADESH,12th Pass
IND,4,190000,700,GUJARAT,Others
IND,0,0,9500,MEGHALAYA,12th Pass
BJP,0,60000,500,WESTBENGAL,Post Graduate
Sikkim Krantikari Morcha,42,160000,40000,MANIPUR,Post Graduate
RJD,0,0,9800,MADHYAPRADESH,Post Graduate
RJD,0,20000,2800,KERALA,Graduate Professional
BJP,0,10000,5600,MAHARASHTRA,Others
NPP,1,340000,8400,TAMILNADU,Graduate Professional
BJP,0,460000,800,ANDHRAPRADESH,Graduate
BJP,1,20000,7000,TRIPURA,Post Graduate
BJP,0,0,2800,MEGHALAYA,12th Pass
BJP,7,50000,100,MAHARASHTRA,Graduate
BJP,0,20000,0,ODISHA,10th Pass
JD(U),0,3400,10000,MANIPUR,12th Pass
RJD,5,10000,50000,RAJASTHAN,10th Pass
BJP,1,70000,800,BIHAR,Post Graduate
YSRCP,0,30000,800,HARYANA,10th Pass
SP,2,190000,4700,DELHI,12th Pass
INC,0,20000,20000,MAHARASHTRA,Doctorate
AITC,0,0,0,ANDHRAPRADESH,Post Graduate
BJP,6,510000,3800,ANDHRAPRADESH,Graduate
INC,0,420000,0,MADHYAPRADESH,Post Graduate
INC,0,20000,1200,MAHARASHTRA,Graduate
