Party,Criminal Case,Total Assets,Liabilities,state,Education
BJP,0,100000,20000,UTTARPRADESH,Graduate
YSRCP,2,70000,7200,ANDHRAPRADESH,Graduate Professional
BJP,0,2200,600,KARNATAKA,Post Graduate
INC,0,80000,600,MEGHALAYA,8th Pass
BJD,0,90000,0,TAMILNADU,10th Pass
JD(U),1,30000,500,KARNATAKA,Graduate Professional
DMK,15,10000,1300,TAMILNADU,Graduate
INC,16,10000,3000,BIHAR,Graduate
SP,0,30000,40000,HARYANA,8th Pass
BJD,21,530000,70000,BIHAR,Post Graduate
DMK,9,20000,130000,TAMILNADU,10th Pass
BJD,0,40000,40000,BIHAR,10th Pass
INC,7,30000,1200,TAMILNADU,Post Graduate
YSRCP,0,200000,10000,ANDHRAPRADESH,Graduate
CPI(M),0,0,300,KERALA,Graduate
BJP,0,0,60000,MAHARASHTRA,Literate
BJP,0,6600,1700,MADHYAPRADESH,Doctorate
BJP,0,10000,0,UTTARPRADESH,Post Graduate
AITC,0,90000,20000,WESTBENGAL,Graduate
BJP,1,0,0,UTTARAKHAND,Graduate
Sikkim Krantikari Morcha,0,1350000,600,BIHAR,Graduate
INC,0,30000,1500,BIHAR,Graduate Professional
AAP,4,0,2300,TAMILNADU,Graduate
AITC,3,10000,900,TAMILNADU,12th Pass
INC,0,170000,10000,BIHAR,12th Pass
NCP,3,80000,200000,MAHARASHTRA,Graduate Professional
CPI(M),0,10000,0,KERALA,12th Pass
BJP,0,30000,100000,UTTARPRADESH,12th Pass
AITC,0,920000,2300,MAHARASHTRA,Graduate Professional
CPI(M),0,380000,30000,RAJASTHAN,5th Pass
BJP,0,710000,200,HARYANA,Post Graduate
BJP,0,4410000,800,RAJASTHAN,Post Graduate
BJD,0,590000,1600,HIMACHALPRADESH,Graduate Professional
BJD,0,20000,20000,UTTARPRADESH,10th Pass
SP,1,5600,30000,TAMILNADU,Doctorate
AAP,1,30000,2300,KARNATAKA,Graduate Professional
AITC,0,0,4300,MADHYAPRADESH,Graduate Professional
INC,0,30000,80000,BIHAR,Post Graduate
SP,0,270000,0,RAJASTHAN,12th Pass
BJP,4,30000,0,UTTARPRADESH,Graduate Professional
CPI(M),0,10000,600,UTTARAKHAND,12th Pass
BJP,0,14130000,30000,BIHAR,Graduate
BJP,0,6100,8500,MADHYAPRADESH,Graduate Professional
SP,7,100000,400,HIMACHALPRADESH,Graduate Professional
BJP,1,80000,2300,RAJASTHAN,Graduate Professional
SP,2,80000,2100,MADHYAPRADESH,8th Pass
AAP,3,40000,10000,PUNJAB,12th Pass
INC,0,360000,7200,BIHAR,12th Pass
BJP,1,80000,500,UTTARPRADESH,Post Graduate
BJP,0,10000,900,BIHAR,12th Pass
DMK,19,30000,1300,TAMILNADU,8th Pass
AAP,2,10000,0,PUNJAB,10th Pass
AITC,0,40000,80000,ODISHA,Post Graduate
AAP,3,20000,0,PUNJAB,Post Graduate
INC,0,20000,0,MEGHALAYA,Literate
SHS,0,40000,270000,RAJASTHAN,Graduate
BJP,0,60000,3200,MADHYAPRADESH,Graduate Professional
INC,0,20000,2000,ANDHRAPRADESH,10th Pass
JD(U),5,300000,600,UTTARPRADESH,Graduate
BJP,0,0,98,UTTARAKHAND,Graduate Professional
DMK,1,0,900,UTTARPRADESH,12th Pass
AAP,4,4900,2000,TAMILNADU,8th Pass
RJD,0,30000,630000,ODISHA,12th Pass
BJD,4,140000,800,NAGALAND,12th Pass
BJP,0,50000,10000,RAJASTHAN,Graduate
NPP,0,5000000,120000,UTTARPRADESH,Post Graduate
BJP,0,190000,3200,TRIPURA,Graduate Professional
INC,0,400,2000,JHARKHAND,Graduate
INC,0,20000,0,ARUNACHALPRADESH,Graduate
BJP,0,30000,2800,NAGALAND,Graduate
IND,0,0,10000,SIKKIM,Graduate
AITC,0,10000,400,WESTBENGAL,Post Graduate
SP,0,0,800,UTTARPRADESH,10th Pass
AAP,3,0,0,HARYANA,12th Pass
CPI(M),4,6400,3500,WESTBENGAL,Graduate Professional
AITC,0,10000,10000,WESTBENGAL,Post Graduate
DMK,1,20000,130000,TAMILNADU,8th Pass
DMK,9,0,800,TAMILNADU,12th Pass
AITC,0,30000,0,WESTBENGAL,12th Pass
SHS,0,9600,10000,ODISHA,Graduate
AITC,3,1800,4500,ANDHRAPRADESH,Graduate
IND,0,0,600,UTTARPRADESH,Graduate
NCP,6,20000,20000,BIHAR,Others
BJD,0,20000,100,TAMILNADU,Graduate
CPI(M),47,180000,8000,TAMILNADU,Graduate Professional
BJP,1,14130000,6800,MADHYAPRADESH,Graduate Professional
BJD,0,20000,600,UTTARPRADESH,12th Pass
AITC,0,20000,0,WESTBENGAL,Post Graduate
AITC,0,10000,0,MEGHALAYA,12th Pass
BJD,0,0,0,MADHYAPRADESH,Graduate
AIADMK,11,500,800,RAJASTHAN,Graduate
BJP,0,6300,0,DELHI,Post Graduate
JMM,0,20000,800,UTTARPRADESH,Literate
DMK,51,90000,40000,MAHARASHTRA,Post Graduate
INC,0,130000,0,MADHYAPRADESH,5th Pass
AITC,0,0,30000,WESTBENGAL,12th Pass
AIADMK,3,130000,2100,MAHARASHTRA,12th Pass
DMK,4,490000,300,UTTARPRADESH,Doctorate
CPI(M),0,6700,500,KERALA,Graduate Professional
CPI(M),0,9400,900,TAMILNADU,Post Graduate
BJD,0,340000,1400,RAJASTHAN,Post Graduate
BJP,0,3400,10000,UTTARPRADESH,Graduate
INC,0,630000,120000,ASSAM,Post Graduate
JD(U),0,610000,1800,ODISHA,Doctorate
BJP,0,40000,2900,SIKKIM,Doctorate
INC,0,8800,1600,HIMACHALPRADESH,Graduate
AAP,1,6200,1600,PUNJAB,Graduate
RJD,0,8300,10000,RAJASTHAN,Doctorate
INC,1,12670000,620000,GUJARAT,12th Pass
DMK,0,0,2100,ARUNACHALPRADESH,Graduate
JD(U),3,20000,3200,NAGALAND,12th Pass
DMK,0,10000,10000,TAMILNADU,8th Pass
BJP,0,300000,0,MANIPUR,Literate
AITC,0,0,30000,WESTBENGAL,Post Graduate
NPP,0,2410000,30000,CHHATTISGARH,Others
INC,1,0,0,BIHAR,12th Pass
INC,0,170000,0,KARNATAKA,8th Pass
BJP,0,110000,400,JHARKHAND,10th Pass
INC,0,9600,2900,MAHARASHTRA,Graduate
Tipra Motha Party,0,0,50000,ANDHRAPRADESH,Post Graduate
BJP,0,950000,100000,KERALA,Graduate Professional
INC,3,130000,40000,TAMILNADU,Graduate Professional
IND,0,1220000,6900,TAMILNADU,10th Pass
AAP,0,1280000,40000,KARNATAKA,Graduate Professional
BJP,0,10000,2600,UTTARPRADESH,Graduate Professional
SP,0,3900,7900,CHHATTISGARH,Graduate
DMK,4,10000,8200,TAMILNADU,Graduate Professional
AITC,0,10000,20000,WESTBENGAL,Post Graduate
DMK,1,500,20000,TAMILNADU,Graduate
AITC,0,0,0,WESTBENGAL,Post Graduate
AITC,4,100000,6000,BIHAR,Graduate
BJP,0,0,10000,UTTARPRADESH,Graduate
BJD,0,30000,1800,UTTARPRADESH,Graduate
BJP,7,9900,470000,MAHARASHTRA,Graduate
DMK,3,20000,100,TAMILNADU,8th Pass
AIADMK,4,0,0,KARNATAKA,Graduate
INC,0,2700,1500,ANDHRAPRADESH,Graduate
NDPP,0,100000,4300,UTTARPRADESH,Graduate
BJP,87,4390000,60000,TAMILNADU,12th Pass
SP,1,0,30000,DELHI,Graduate Professional
JMM,0,0,30000,BIHAR,Graduate
INC,4,20000,12,RAJASTHAN,10th Pass
BJP,0,20000,0,UTTARPRADESH,Doctorate
INC,12,1900,1300,JHARKHAND,Graduate
DMK,1,80000,1300,TAMILNADU,8th Pass
NPP,0,300,6200,UTTARPRADESH,Post Graduate
BJD,0,20000,0,WESTBENGAL,Post Graduate
DMK,3,100000,45,TAMILNADU,12th Pass
AITC,0,30000,0,WESTBENGAL,12th Pass
BJP,0,50000,5700,UTTARPRADESH,5th Pass
TDP,0,410000,10000,TAMILNADU,Graduate
JMM,0,4000,3400,MADHYAPRADESH,12th Pass
SHS,2,20000,200,ODISHA,Graduate Professional
RJD,0,40000,20000,DELHI,12th Pass
IND,0,0,4900,PUDUCHERRY,Graduate
BJP,0,20000,60000,KARNATAKA,Graduate Professional
INC,0,30000,2500,UTTARPRADESH,Graduate
BJD,0,100000,7200,TAMILNADU,8th Pass
DMK,30,30000,99,KERALA,10th Pass
BJP,0,80000,4100,UTTARPRADESH,Graduate Professional
BJP,2,20000,100,ANDHRAPRADESH,Graduate Professional
INC,7,8600,0,SIKKIM,Graduate
BJP,3,8700,30000,TAMILNADU,Graduate Professional
NPP,14,600,600,ANDHRAPRADESH,12th Pass
AITC,0,0,3400,MEGHALAYA,Graduate
BJP,22,400,260000,PUNJAB,Doctorate
INC,9,20000,900,TAMILNADU,12th Pass
NPP,0,20000,0,GUJARAT,Graduate
INC,0,0,1900,UTTARPRADESH,12th Pass
INC,0,10000,600,CHHATTISGARH,Post Graduate
INC,0,500,700,KARNATAKA,Post Graduate
CPI(M),0,170000,6000,MEGHALAYA,Graduate
BJD,3,30000,330000,TAMILNADU,12th Pass
BJP,1,6800,0,KARNATAKA,Graduate Professional
INC,0,60000,7000,BIHAR,12th Pass
JD(U),0,50000,30000,ODISHA,Graduate
BJD,1,640000,1020000,TAMILNADU,8th Pass
SP,0,90000,900,KERALA,12th Pass
BJP,0,1400,61,UTTARPRADESH,Post Graduate
BJD,0,8800,10000,TRIPURA,Graduate Professional
DMK,22,7700,1300,TAMILNADU,5th Pass
JD(U),0,130000,900,RAJASTHAN,Graduate
BJP,0,40000,1100,MADHYAPRADESH,Literate
AAP,3,70000,900,PUNJAB,Graduate Professional
BJP,0,0,10000,UTTARPRADESH,Graduate
BJP,0,130000,500,GUJARAT,Graduate
INC,0,430000,10000,KARNATAKA,Graduate Professional
DMK,52,20000,600,TAMILNADU,12th Pass
BJP,0,40000,5500,GUJARAT,Graduate Professional
INC,3,10000,300,HIMACHALPRADESH,12th Pass
SHS,12,230000,60000,TAMILNADU,Graduate
BJP,11,340000,60000,RAJASTHAN,Graduate Professional
BJP,0,20000,0,MANIPUR,Others
JD(U),21,0,30000,TAMILNADU,Graduate
TDP,0,150000,1700,TAMILNADU,8th Pass
AIADMK,0,1210000,10000,JHARKHAND,10th Pass
AAP,4,3500,3900,DELHI,Graduate Professional
CPI(M),5,4900,7400,KERALA,12th Pass
DMK,0,5000,220000,UTTARPRADESH,Graduate
INC,1,4400,600,TAMILNADU,10th Pass
SHS,0,300,1200,MAHARASHTRA,Graduate Professional
AAP,0,5600,10000,PUNJAB,12th Pass
DMK,99,2300,3600,TAMILNADU,10th Pass
BJP,16,10000,1900,ODISHA,10th Pass
AITC,0,30000,0,WESTBENGAL,Graduate Professional
RJD,0,6500,300,UTTARPRADESH,Others
DMK,0,570000,750000,TAMILNADU,Graduate Professional
INC,0,40000,4500,ANDHRAPRADESH,Graduate Professional
IND,2,100000,30000,BIHAR,12th Pass
AIADMK,0,50000,1200,MAHARASHTRA,10th Pass
BJP,0,20000,220000,CHHATTISGARH,Literate
BJD,19,140000,74,MADHYAPRADESH,Post Graduate
TDP,1,40000,40000,DELHI,Graduate Professional
BJP,14,300000,0,MADHYAPRADESH,Graduate
SHS,5,10000,10000,UTTARPRADESH,Graduate Professional
INC,25,9400,190000,TAMILNADU,Graduate Professional
RJD,0,10000,0,BIHAR,12th Pass
RJD,3,9900,4600,KARNATAKA,Graduate
CPI,0,30000,1500,ANDHRAPRADESH,Graduate Professional
IND,4,50000,10000,ODISHA,Doctorate
INC,1,4100,10000,TAMILNADU,8th Pass
SHS,3,40000,200000,TAMILNADU,Graduate Professional
BJD,1,60000,0,JHARKHAND,Graduate
YSRCP,2,40000,3100,PUNJAB,Graduate
BJP,0,1000,2700,WESTBENGAL,Graduate Professional
INC,0,210000,3500,UTTARAKHAND,Graduate Professional
CPI(M),0,180000,1000,TAMILNADU,Post Graduate
IND,0,30000,10000,BIHAR,Graduate
BJP,0,60000,6400,MAHARASHTRA,Others
DMK,0,2410000,8100,CHHATTISGARH,Graduate
RJD,0,30000,1400,PUNJAB,Graduate Professional
DMK,99,6700,70000,TAMILNADU,12th Pass
CPI(M),3,5000,1000,KERALA,12th Pass
DMK,6,20000,3100,TAMILNADU,8th Pass
CPI(M),87,30000,1000,TAMILNADU,10th Pass
AAP,4,0,700,KERALA,Graduate
DMK,6,20000,1400,TAMILNADU,8th Pass
AITC,0,0,0,BIHAR,Post Graduate
SP,0,240000,3600,RAJASTHAN,10th Pass
BJP,0,0,4100,GOA,12th Pass
AITC,3,10000,0,WESTBENGAL,Post Graduate
BJP,0,300000,110000,UTTARPRADESH,Graduate
INC,8,10000,100,HIMACHALPRADESH,12th Pass
SP,0,0,40000,MADHYAPRADESH,Graduate
CPI(M),0,20000,0,KERALA,Graduate
BJP,0,4500,1500,HIMACHALPRADESH,12th Pass
DMK,3,800,30000,TAMILNADU,Post Graduate
BJP,0,570000,2800,MAHARASHTRA,12th Pass
INC,0,20000,9100,MANIPUR,Graduate Professional
BJP,0,90000,1500,GUJARAT,12th Pass
BJP,0,60000,4000,UTTARPRADESH,Graduate
BJP,7,10000,1600,MEGHALAYA,Graduate
INC,0,20000,4600,CHHATTISGARH,12th Pass
BJD,0,40000,140000,JHARKHAND,10th Pass
SP,1,400000,40000,UTTARPRADESH,Post Graduate
SP,0,0,1000,HIMACHALPRADESH,Graduate Professional
YSRCP,0,0,4800,ANDHRAPRADESH,Post Graduate
AAP,4,0,0,NAGALAND,12th Pass
RJD,0,0,20000,KARNATAKA,12th Pass
BJD,0,20000,1100,BIHAR,Graduate Professional
BJD,2,90000,3700,MADHYAPRADESH,10th Pass
AIADMK,3,10000,30000,TAMILNADU,12th Pass
INC,0,6500,620000,MADHYAPRADESH,8th Pass
TDP,13,30000,10000,KERALA,Post Graduate
DMK,0,5000,5000,TAMILNADU,12th Pass
NPP,0,4900,9100,CHHATTISGARH,Graduate
RJD,1,40000,8810000,KARNATAKA,Graduate
YSRCP,0,250000,10000,ANDHRAPRADESH,Post Graduate
DMK,10,9300,10000,KERALA,Post Graduate
CPI(M),0,250000,100000,GOA,12th Pass
BJD,4,230000,200,MADHYAPRADESH,12th Pass
INC,0,240000,600,UTTARPRADESH,Doctorate
INC,0,110000,1700,GUJARAT,Graduate
BJP,0,40000,0,UTTARPRADESH,Doctorate
INC,7,640000,1700,GUJARAT,Post Graduate
AIADMK,0,80000,0,UTTARPRADESH,Graduate
AAP,3,50000,100,ODISHA,12th Pass
JMM,0,90000,1700,UTTARPRADESH,Post Graduate
INC,3,170000,10000,TAMILNADU,Graduate Professional
JD(U),7,20000,400,KERALA,12th Pass
BJP,0,20000,0,JHARKHAND,Post Graduate
BJP,0,210000,1200,GUJARAT,12th Pass
BJP,0,1600,10000,MADHYAPRADESH,Post Graduate
INC,0,830000,35,ODISHA,Graduate
NCP,12,50000,30000,BIHAR,Graduate Professional
YSRCP,4,2100,900,UTTARPRADESH,10th Pass
BJP,2,0,4900,UTTARPRADESH,Doctorate
NCP,7,0,5000,MAHARASHTRA,8th Pass
INC,0,20000,4700,UTTARPRADESH,Doctorate
SP,14,4400,130000,KARNATAKA,12th Pass
BJD,0,10000,82,UTTARPRADESH,Graduate Professional
BJP,0,530000,120000,TRIPURA,Graduate Professional
DMK,5,10000,0,KERALA,12th Pass
AAP,0,0,2900,UTTARPRADESH,Doctorate
INC,0,100000,500,UTTARPRADESH,10th Pass
BJP,0,110000,50000,GOA,Graduate Professional
CPI(M),43,410000,30000,MEGHALAYA,10th Pass
BJP,0,5000000,3200,DELHI,Graduate
INC,16,300000,10000,UTTARPRADESH,Graduate Professional
INC,22,2400,30000,HIMACHALPRADESH,Graduate Professional
AAP,8,5300,5800,TAMILNADU,Graduate Professional
DMK,9,1800,10000,ASSAM,Others
AAP,5,6000,3500,HARYANA,12th Pass
SP,0,700000,6900,MAHARASHTRA,Graduate Professional
NCP,3,18,0,TAMILNADU,10th Pass
BJP,0,110000,10000,JHARKHAND,12th Pass
INC,0,70000,4500,BIHAR,12th Pass
BJP,0,0,0,GUJARAT,Graduate
SP,0,20000,10000,RAJASTHAN,Graduate
AAP,6,320000,1600,MAHARASHTRA,Graduate
SP,0,20000,60000,BIHAR,12th Pass
INC,3,560000,760000,MADHYAPRADESH,12th Pass
AIADMK,0,10000,8100,GUJARAT,Post Graduate
JD(U),19,100000,1900,KARNATAKA,10th Pass
BJP,0,10000,0,UTTARPRADESH,Graduate Professional
DMK,87,30000,10000,TAMILNADU,10th Pass
BJP,0,10000,300,RAJASTHAN,Others
AIADMK,0,2960000,30000,MADHYAPRADESH,12th Pass
AAP,52,290000,10000,TAMILNADU,Post Graduate
CPI(M),3,30000,0,MADHYAPRADESH,12th Pass
BJP,8,6400,3400,DELHI,Graduate
AAP,0,0,210000,TAMILNADU,Graduate Professional
JD(U),0,30000,800,GUJARAT,12th Pass
SP,0,40000,9400,RAJASTHAN,Graduate Professional
BJP,1,0,30000,HARYANA,Others
BJP,1,2200,100,ASSAM,Graduate
DMK,12,8600,50000,MAHARASHTRA,Graduate Professional
BJP,0,7300,300,UTTARPRADESH,Post Graduate
NPP,0,20000,1700,ODISHA,12th Pass
INC,0,9300,2200,TAMILNADU,Graduate Professional
DMK,1,0,3100,GUJARAT,12th Pass
NPP,0,70000,0,KARNATAKA,Graduate
RJD,0,360000,2800,HIMACHALPRADESH,Graduate
BJP,0,9400,30000,SIKKIM,Graduate
BJP,0,4000,200000,UTTARPRADESH,5th Pass
TDP,0,10000,150000,HIMACHALPRADESH,Post Graduate
SP,0,0,20000,MAHARASHTRA,Graduate Professional
INC,1,400000,10000,SIKKIM,10th Pass
INC,1,20000,7200,UTTARPRADESH,Others
IND,1,8100,3700,DELHI,12th Pass
BJP,0,5100,500,MADHYAPRADESH,Others
NPP,10,20000,10000,UTTARPRADESH,Graduate Professional
BJP,0,2300,10000,UTTARPRADESH,Graduate
BJP,0,0,0,GUJARAT,10th Pass
BJP,0,0,0,UTTARPRADESH,10th Pass
INC,0,20000,1500,CHHATTISGARH,Post Graduate
BJP,3,0,5500,ASSAM,Graduate Professional
NCP,0,0,0,MAHARASHTRA,Graduate
BJP,1,1380000,8100,CHHATTISGARH,Graduate Professional
BJD,0,230000,5700,NAGALAND,Doctorate
BJP,14,0,2000,KARNATAKA,Graduate
BJP,0,40000,10000,NAGALAND,Graduate Professional
AIADMK,0,7900,0,WESTBENGAL,12th Pass
INC,0,6100,10000,MADHYAPRADESH,Graduate Professional
BJP,0,9100,500,JHARKHAND,Graduate
SHS,0,20000,3200,UTTARPRADESH,Graduate
BJD,0,0,80000,BIHAR,Graduate
AAP,0,0,560000,PUNJAB,12th Pass
JD(S),0,30000,40000,ANDHRAPRADESH,Graduate
BJP,30,170000,2800,KERALA,Graduate Professional
AITC,0,250000,0,UTTARPRADESH,Post Graduate
CPI(M),1,6200,300,HIMACHALPRADESH,12th Pass
AAP,3,1110000,90,GUJARAT,10th Pass
DMK,8,20000,1900,ARUNACHALPRADESH,12th Pass
JMM,0,30000,1500,HIMACHALPRADESH,10th Pass
BJP,0,70000,4600,KERALA,Graduate Professional
DMK,4,50000,1100,DELHI,Graduate Professional
SP,8,160000,60000,TAMILNADU,Graduate
SP,0,190000,0,TRIPURA,Post Graduate
SHS,0,120000,0,MAHARASHTRA,Graduate Professional
INC,0,0,0,KERALA,Graduate
BJP,0,0,500,UTTARPRADESH,Graduate Professional
BJD,0,250000,600,UTTARPRADESH,Graduate Professional
AAP,1,20000,4600,UTTARPRADESH,Others
BJP,0,30000,0,JHARKHAND,Graduate
SP,0,2400,900,GOA,Graduate Professional
INC,1,300,5100,DELHI,12th Pass
RJD,5,4500,40000,ODISHA,12th Pass
NCP,0,300000,40000,SIKKIM,12th Pass
AAP,1,0,3400,NAGALAND,Graduate
DMK,10,6300,1400,TAMILNADU,Post Graduate
BJP,0,2600,8200,DELHI,Graduate Professional
JD(U),0,40000,0,ASSAM,12th Pass
BJP,0,880000,10000,CHHATTISGARH,Graduate Professional
INC,0,0,2900,UTTARPRADESH,Doctorate
AIADMK,0,0,5000,UTTARPRADESH,Doctorate
BJD,0,0,0,WESTBENGAL,Post Graduate
BJP,0,0,1800,JHARKHAND,Graduate
CPI(M),21,1750000,75,BIHAR,Post Graduate
DMK,8,20000,20000,TAMILNADU,Post Graduate
BJP,0,20000,10000,BIHAR,Post Graduate
JD(S),0,6600,1900,TAMILNADU,10th Pass
YSRCP,2,80000,4300,RAJASTHAN,Graduate Professional
BJP,0,20000,600,JHARKHAND,10th Pass
AITC,0,20000,3900,UTTARPRADESH,Post Graduate
INC,0,10000,20000,HIMACHALPRADESH,10th Pass
DMK,38,10000,1900,BIHAR,Doctorate
AITC,0,10000,10000,WESTBENGAL,Post Graduate
BJP,0,640000,20000,BIHAR,12th Pass
BJP,7,30000,3200,DELHI,Graduate
CPI(M),0,5100,170000,BIHAR,10th Pass
IND,2,260000,30000,TAMILNADU,10th Pass
INC,6,6300,3600,TAMILNADU,12th Pass
BJP,0,130000,45,JHARKHAND,10th Pass
NCP,2,70000,2700,UTTARAKHAND,10th Pass
SP,0,30000,1000,BIHAR,Graduate
AAP,0,80000,5700,UTTARPRADESH,Graduate Professional
AAP,6,100000,2200,PUNJAB,Graduate
NCP,18,20000,700,MAHARASHTRA,12th Pass
BJP,0,40000,30000,UTTARPRADESH,Literate
AITC,0,10000,0,WESTBENGAL,12th Pass
BJD,0,40000,20000,MANIPUR,10th Pass
NCP,3,30000,1700,PUNJAB,10th Pass
YSRCP,8,30000,770000,TAMILNADU,10th Pass
AIADMK,12,10000,0,TAMILNADU,Graduate
BJD,2,20000,20000,TAMILNADU,Graduate Professional
NPP,16,9300,3400,ANDHRAPRADESH,Graduate
BJD,0,110000,8200,UTTARPRADESH,Post Graduate
AITC,0,10000,0,TAMILNADU,12th Pass
INC,0,4900,4100,BIHAR,Graduate
AAP,4,240000,3700,TAMILNADU,10th Pass
JMM,0,2700,300,UTTARPRADESH,Post Graduate
RJD,0,30000,99,UTTARPRADESH,Graduate
BJP,0,30000,1200,UTTARPRADESH,Graduate
INC,0,1300,18,ODISHA,Graduate
SHS,0,390000,10000,MADHYAPRADESH,Graduate
DMK,1,1300,140000,UTTARPRADESH,Post Graduate
BJP,0,10000,0,UTTARPRADESH,Others
BJP,0,10000,30000,GOA,Graduate
BJD,2,0,0,TAMILNADU,Graduate
SHS,0,2300,2800,ODISHA,Graduate
AAP,3,30000,70000,KARNATAKA,12th Pass
SP,0,90000,20000,UTTARAKHAND,10th Pass
DMK,4,0,1700,TAMILNADU,Graduate
INC,8,1600,400,KARNATAKA,Graduate
DMK,3,1590000,3300,MANIPUR,Graduate
NCP,0,6400,1020000,MADHYAPRADESH,Graduate
BJP,0,20000,100,TAMILNADU,Graduate Professional
YSRCP,0,500,500,DELHI,Post Graduate
CPI(M),1,10000,0,UTTARPRADESH,Graduate
BJP,1,6800,6900,TAMILNADU,Graduate
AIADMK,0,3900,2100,RAJASTHAN,12th Pass
BJP,0,40000,120000,UTTARPRADESH,Graduate Professional
BJP,0,0,400,UTTARPRADESH,8th Pass
INC,7,500,3200,KARNATAKA,Graduate Professional
YSRCP,0,1700,10000,ANDHRAPRADESH,Graduate
BJP,0,60000,1700,RAJASTHAN,Graduate Professional
YSRCP,0,60000,5200,BIHAR,Graduate Professional
BJP,0,170000,8810000,MAHARASHTRA,Graduate
BJP,0,73,500,KARNATAKA,12th Pass
BJD,0,70000,3800,UTTARAKHAND,Graduate Professional
BJD,0,510000,600,HIMACHALPRADESH,Graduate
YSRCP,11,0,1900,UTTARPRADESH,12th Pass
SHS,0,8800,700000,ODISHA,Graduate
DMK,9,10000,210000,HIMACHALPRADESH,12th Pass
BJP,0,4100,2200,BIHAR,12th Pass
INC,0,8400,5000,HIMACHALPRADESH,Graduate Professional
AITC,0,0,0,WESTBENGAL,12th Pass
RJD,0,60000,1400,MAHARASHTRA,12th Pass
SHS,0,6000,10000,MAHARASHTRA,Graduate
DMK,3,150000,2650000,TAMILNADU,12th Pass
BJP,1,330000,25,MADHYAPRADESH,12th Pass
NPP,0,20000,40000,MAHARASHTRA,Literate
NCP,4,20000,40000,PUNJAB,12th Pass
BJP,0,1430000,1140000,ANDHRAPRADESH,Graduate Professional
BJP,0,100000,340000,TRIPURA,Graduate
INC,0,8900,2700,TAMILNADU,Graduate Professional
JD(S),4,80000,2700,TAMILNADU,Graduate Professional
DMK,12,20000,0,TAMILNADU,12th Pass
BJP,0,10000,1600,MEGHALAYA,Graduate
INC,1,20000,75,KARNATAKA,12th Pass
BJP,0,30000,20000,GUJARAT,12th Pass
INC,7,20000,30000,JHARKHAND,Graduate
INC,13,2400,24,BIHAR,8th Pass
BJP,0,280000,700,UTTARPRADESH,Graduate Professional
SHS,0,20000,60000,MADHYAPRADESH,Graduate Professional
BJP,0,30000,3000,ODISHA,Post Graduate
BJP,0,50000,1000,JHARKHAND,8th Pass
BJP,0,5800,120000,TAMILNADU,Graduate Professional
JD(U),0,0,800,ASSAM,Graduate
YSRCP,0,0,0,MAHARASHTRA,Post Graduate
BJD,0,5200,30000,MADHYAPRADESH,Graduate Professional
BJP,0,7700,5300,ARUNACHALPRADESH,Graduate Professional
NPP,0,100000,30000,BIHAR,10th Pass
BJP,0,190000,0,BIHAR,Others
DMK,0,40000,5000,TAMILNADU,12th Pass
JD(U),0,10000,1500,MAHARASHTRA,12th Pass
INC,1,0,20000,BIHAR,Post Graduate
BJP,0,320000,1100,MADHYAPRADESH,Others
INC,3,400,3800,KARNATAKA,Graduate Professional
AIADMK,0,60000,1600,TRIPURA,Graduate
IND,3,0,50000,BIHAR,Graduate
NPP,3,0,10000,DELHI,Graduate Professional
BJP,0,5300,600,UTTARAKHAND,Graduate Professional
BJP,0,2410000,2650000,CHHATTISGARH,12th Pass
BJP,0,20000,0,UTTARPRADESH,10th Pass
IND,0,280000,7900,ODISHA,Graduate Professional
NDPP,6,1800,800,UTTARAKHAND,Graduate Professional
YSRCP,0,0,0,ANDHRAPRADESH,Graduate
IND,0,120000,10000,SIKKIM,Graduate
INC,0,190000,0,MADHYAPRADESH,Graduate Professional
BJP,4,8500,9400,MANIPUR,12th Pass
BJP,0,20000,200,WESTBENGAL,Post Graduate
BJP,0,100000,0,UTTARPRADESH,Graduate
BJP,0,130000,30000,JHARKHAND,10th Pass
BJP,0,30000,10000,GUJARAT,Doctorate
YSRCP,0,270000,1900,GOA,Graduate
AAP,0,6700,6600,MEGHALAYA,Graduate
CPI,0,7900,40000,TAMILNADU,Graduate Professional
IND,3,170000,30000,TAMILNADU,12th Pass
Tipra Motha Party,3,250000,0,DELHI,Post Graduate
DMK,6,60000,1700,JHARKHAND,Graduate Professional
INC,4,6600,1700,HARYANA,Graduate Professional
YSRCP,11,3000,7000,ANDHRAPRADESH,Graduate
BJP,1,60000,370000,TAMILNADU,Others
BJD,6,80000,5200,UTTARPRADESH,Post Graduate
AAP,0,420000,300,TAMILNADU,Graduate
IND,5,100000,3700,HARYANA,Graduate Professional
JD(U),12,30000,30000,NAGALAND,Graduate
BJP,0,10000,800,ASSAM,5th Pass
AITC,0,70000,80000,MADHYAPRADESH,Post Graduate
IND,1,0,3900,MEGHALAYA,12th Pass
BJD,2,130000,40000,ARUNACHALPRADESH,12th Pass
DMK,9,20000,2300,TAMILNADU,8th Pass
AITC,0,10000,10000,WESTBENGAL,Post Graduate
BJD,0,0,10000,TAMILNADU,Post Graduate
BJP,0,500,4600,RAJASTHAN,Graduate Professional
BJP,0,1400,4200,MADHYAPRADESH,12th Pass
NPP,3,20000,150000,HIMACHALPRADESH,Graduate
SP,2,40000,1200,TAMILNADU,Others
INC,0,70000,6500,TRIPURA,Graduate
RJD,3,9600,9000,BIHAR,Graduate Professional
