Party,Criminal Case,Total Assets,Liabilities,state,Education
DMK,12,20000,3900,TAMILNADU,Post Graduate
INC,1,4400,40000,KARNATAKA,Graduate Professional
IND,0,1750000,50000,RAJASTHAN,Graduate
IND,0,40000,4100,RAJASTHAN,Graduate Professional
INC,1,70000,500,KERALA,Post Graduate
DMK,22,290000,100,TAMILNADU,Graduate
AITC,0,10000,0,MEGHALAYA,Graduate
BJP,0,90000,2300,MADHYAPRADESH,Graduate
Sikkim Krantikari Morcha,0,10000,300,SIKKIM,Graduate
SHS,8,40000,100000,MAHARASHTRA,Graduate
BJP,1,60000,1500,MADHYAPRADESH,Others
BJD,14,5900,0,ODISHA,Graduate
BJP,2,400000,7200,MAHARASHTRA,10th Pass
CPI(M),1,10000,0,KERALA,Graduate Professional
BJP,0,60000,5300,MANIPUR,12th Pass
BJP,0,1600,6800,UTTARPRADESH,8th Pass
CPI(M),1,10000,100,KERALA,Post Graduate
NDPP,0,460000,0,NAGALAND,Post Graduate
BJP,0,110000,2400,TAMILNADU,Graduate Professional
BJP,3,50000,600,MADHYAPRADESH,Graduate
INC,42,50000,100000,UTTARPRADESH,12th Pass
DMK,3,130000,10000,TAMILNADU,Graduate
IND,0,170000,20000,KARNATAKA,10th Pass
BJP,0,60000,1300,CHHATTISGARH,Post Graduate
AIADMK,0,100000,10000,MAHARASHTRA,Graduate
YSRCP,1,340000,2000,ANDHRAPRADESH,Graduate
AAP,13,30000,0,DELHI,Graduate Professional
BJP,0,30000,1900,MADHYAPRADESH,Post Graduate
BJP,3,20000,56,TAMILNADU,Graduate
BJP,0,5900,100,ASSAM,Doctorate
AAP,7,2300,0,DELHI,10th Pass
INC,4,0,30000,KARNATAKA,Graduate
INC,0,30000,18,UTTARAKHAND,10th Pass
INC,1,220000,9800,ANDHRAPRADESH,Graduate
NCP,1,180000,4700,MAHARASHTRA,12th Pass
BJP,0,0,5600,GUJARAT,Doctorate
BJD,14,3000,0,ODISHA,12th Pass
INC,1,780000,30000,KARNATAKA,Graduate Professional
BJP,51,170000,30000,ODISHA,Graduate
BJP,0,40000,60000,HIMACHALPRADESH,Graduate
BJP,3,30000,3700,MAHARASHTRA,12th Pass
NCP,2,140000,30000,TAMILNADU,Graduate
INC,1,10000,1300,BIHAR,Graduate Professional
BJP,0,40000,300,RAJASTHAN,Post Graduate
AITC,0,10000,2400,WESTBENGAL,Graduate Professional
INC,0,7600,1800,WESTBENGAL,12th Pass
BJP,7,50000,1300,HARYANA,Graduate Professional
AITC,0,7100,30000,WESTBENGAL,Post Graduate
BJP,0,90000,0,UTTARPRADESH,Post Graduate
INC,4,0,6000,UTTARPRADESH,Post Graduate
BJP,19,90000,10000,KARNATAKA,Graduate
BJP,2,90000,0,UTTARPRADESH,12th Pass
SP,1,290000,100,BIHAR,Post Graduate
INC,1,5800,3400,KARNATAKA,Graduate
BJP,0,340000,7200,WESTBENGAL,Others
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
DMK,0,8400,100,WESTBENGAL,Graduate
INC,5,10000,3500,ODISHA,Post Graduate
BJP,0,20000,8700,MADHYAPRADESH,Post Graduate
INC,11,10000,0,ODISHA,Doctorate
BJP,2,90000,10000,UTTARPRADESH,10th Pass
AIADMK,3,30000,10000,TAMILNADU,10th Pass
BJP,0,50000,30000,GOA,Graduate
BJP,2,4400,3400,GUJARAT,Graduate Professional
BJP,0,130000,1200,GUJARAT,10th Pass
AAP,13,30000,0,DELHI,Graduate
BJP,0,10000,5000,ASSAM,Doctorate
INC,9,10000,4700,PUDUCHERRY,Post Graduate
BJP,0,2400,1200,MEGHALAYA,Graduate
BJP,1,30000,130000,HARYANA,Graduate
BJP,0,20000,300,CHHATTISGARH,Graduate
INC,10,0,900,KERALA,Graduate
BJP,0,110000,10000,KARNATAKA,Graduate
RJD,1,20000,1200,BIHAR,Graduate
AAP,7,350000,2300,PUNJAB,Post Graduate
AAP,1,4400,120000,DELHI,Others
BJP,0,10000,2100,CHHATTISGARH,8th Pass
DMK,29,2300,600,TAMILNADU,10th Pass
DMK,99,1210000,90000,TAMILNADU,12th Pass
BJD,0,2400,0,ODISHA,Post Graduate
DMK,29,2300,600,TAMILNADU,8th Pass
INC,2,20000,20000,UTTARAKHAND,Post Graduate
INC,1,80000,6000,HIMACHALPRADESH,Graduate
IND,0,90000,5600,KARNATAKA,10th Pass
AITC,1,30000,0,WESTBENGAL,Doctorate
INC,0,110000,10000,GOA,Graduate
BJP,0,100000,2600,RAJASTHAN,Graduate
INC,0,170000,2700,GUJARAT,10th Pass
AAP,0,280000,2300,ANDHRAPRADESH,Post Graduate
BJP,0,170000,1800,RAJASTHAN,8th Pass
AIADMK,0,460000,10000,ANDHRAPRADESH,Graduate
INC,0,40000,2800,RAJASTHAN,Doctorate
YSRCP,16,0,8100,ANDHRAPRADESH,Doctorate
AAP,13,30000,0,ODISHA,Graduate Professional
YSRCP,15,150000,10000,ANDHRAPRADESH,8th Pass
INC,1,130000,4000,KARNATAKA,Post Graduate
BJD,14,3000,0,ODISHA,Graduate
NCP,1,60000,1300,MAHARASHTRA,12th Pass
INC,2,280000,220000,KARNATAKA,Graduate
INC,0,90000,320000,GUJARAT,10th Pass
SP,7,2420000,0,UTTARPRADESH,Post Graduate
INC,0,0,20000,KERALA,12th Pass
BJD,13,30000,0,ODISHA,Graduate
IND,6,3400,0,WESTBENGAL,Graduate Professional
SP,0,30000,3500,UTTARPRADESH,Graduate
BJP,0,50000,100,ASSAM,12th Pass
BJP,1,30000,3400,UTTARPRADESH,Post Graduate
BJD,14,3000,0,ODISHA,Graduate
NPP,2,140000,500,MEGHALAYA,12th Pass
YSRCP,0,140000,99,ANDHRAPRADESH,12th Pass
BJP,0,20000,0,GUJARAT,Literate
DMK,0,40000,600,JHARKHAND,Graduate
CPI(M),23,50000,1900,KERALA,12th Pass
BJP,1,80000,10000,KARNATAKA,Post Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
INC,0,510000,60000,MEGHALAYA,Post Graduate
INC,7,700000,9500,TAMILNADU,10th Pass
BJP,1,6500,5400,PUNJAB,10th Pass
AAP,0,9100,10000,DELHI,Post Graduate
IND,1,1210000,30000,MAHARASHTRA,Graduate Professional
INC,0,50000,0,GUJARAT,Graduate
BJP,1,50000,4700,BIHAR,12th Pass
BJP,0,9800,4600,RAJASTHAN,8th Pass
AITC,0,8800,6100,WESTBENGAL,Post Graduate
BJP,0,910000,30000,WESTBENGAL,Graduate
BJP,2,4350000,300000,MAHARASHTRA,12th Pass
SP,1,30000,0,UTTARPRADESH,10th Pass
BJP,0,60000,3300,GUJARAT,5th Pass
AITC,0,100000,800,WESTBENGAL,Doctorate
NDPP,0,3900,0,NAGALAND,Post Graduate
AAP,0,230000,0,DELHI,Post Graduate
BJP,0,5800,100,BIHAR,Literate
INC,0,70000,2100,HIMACHALPRADESH,Graduate Professional
AAP,0,320000,3600,PUNJAB,Post Graduate
INC,0,10000,1600,ASSAM,Graduate
BJP,0,1900,500,JHARKHAND,Graduate
DMK,3,90000,30000,TAMILNADU,Graduate
CPI(M),1,10000,0,KERALA,Graduate Professional
Tipra Motha Party,0,70000,300,TRIPURA,Post Graduate
JD(U),5,240000,1170000,MAHARASHTRA,Graduate
INC,3,90000,90000,GOA,Graduate
BJP,7,9700,8500,MAHARASHTRA,10th Pass
NCP,0,40000,4700,MAHARASHTRA,Post Graduate
BJP,0,9800,0,TRIPURA,Post Graduate
SHS,0,480000,2700,PUNJAB,10th Pass
AAP,2,1020000,2830000,WESTBENGAL,Post Graduate
BJP,4,20000,2700,HIMACHALPRADESH,Graduate
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
RJD,11,70000,1200,BIHAR,Graduate
AAP,0,1900,0,TRIPURA,Post Graduate
AITC,1,20000,900,WESTBENGAL,Graduate
BJP,0,50000,0,KARNATAKA,12th Pass
INC,1,7200,14,KARNATAKA,Graduate
JD(S),1,170000,760000,KARNATAKA,Graduate
BJP,1,10000,2500,ODISHA,Graduate Professional
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
INC,0,820000,10000,GUJARAT,10th Pass
INC,0,500000,170000,KARNATAKA,Graduate
BJP,0,40000,4100,RAJASTHAN,Post Graduate
BJP,0,10000,1600,RAJASTHAN,Graduate
BJP,1,210000,10000,BIHAR,Post Graduate
RJD,1,10000,7500,BIHAR,Post Graduate
INC,2,60000,1300,KARNATAKA,Graduate Professional
IND,2,90000,30000,UTTARAKHAND,Graduate
BJP,0,30000,500,MANIPUR,Graduate
AIADMK,0,3700,5800,PUNJAB,Post Graduate
BJP,0,90000,5300,MADHYAPRADESH,Graduate
BJP,0,10000,400,RAJASTHAN,Post Graduate
BJP,0,440000,7400,ASSAM,Graduate
INC,4,150000,8600,UTTARAKHAND,10th Pass
SP,0,50000,0,UTTARPRADESH,Post Graduate
BJP,0,20000,1700,GUJARAT,12th Pass
INC,0,70,2800,ASSAM,10th Pass
INC,1,9400,1500,MAHARASHTRA,Graduate
INC,0,10000,1500,HARYANA,10th Pass
IND,1,10000,50000,RAJASTHAN,Post Graduate
CPI,25,50000,0,TAMILNADU,Graduate Professional
SHS,0,40000,1300,MAHARASHTRA,Graduate
AITC,3,10000,4000,WESTBENGAL,Post Graduate
BJP,4,40000,5700,MAHARASHTRA,Graduate Professional
AITC,13,5900,0,WESTBENGAL,12th Pass
RJD,0,20000,5900,BIHAR,Graduate Professional
BJP,0,60000,1000,CHHATTISGARH,12th Pass
INC,1,0,1700,BIHAR,Graduate
BJP,1,20000,4600,BIHAR,Graduate
BJP,0,40000,200,CHHATTISGARH,10th Pass
BJP,1,20000,2500,MAHARASHTRA,12th Pass
SP,30,10000,0,UTTARPRADESH,Graduate
BJP,0,8900,4200,CHHATTISGARH,Post Graduate
INC,1,1220000,7200,KARNATAKA,10th Pass
INC,2,20000,3100,BIHAR,Post Graduate
AITC,7,120000,2830000,WESTBENGAL,Post Graduate
BJP,2,9800,1800,JHARKHAND,8th Pass
BJP,1,210000,100,BIHAR,Post Graduate
BJD,14,3000,0,ODISHA,Graduate
BJP,0,100000,1400,UTTARPRADESH,Post Graduate
BJP,0,4200,2500,JHARKHAND,10th Pass
NCP,1,340000,0,GUJARAT,10th Pass
BJP,2,100000,30000,KARNATAKA,Graduate
RJD,0,6700,1700,BIHAR,12th Pass
AAP,0,1700,0,PUNJAB,Post Graduate
BJD,0,80000,3900,ODISHA,Post Graduate
BJP,0,0,400,UTTARPRADESH,Post Graduate
INC,0,0,30000,GOA,Graduate
RJD,1,10000,1200,BIHAR,Post Graduate
JD(U),0,20000,0,BIHAR,Graduate
AITC,11,10000,8300,WESTBENGAL,Doctorate
BJP,0,60000,1000,MAHARASHTRA,Graduate
DMK,46,130000,10000,TAMILNADU,10th Pass
BJP,0,4700,2830000,WESTBENGAL,10th Pass
AIADMK,1,7100,98,GUJARAT,10th Pass
BJP,0,30000,600,CHHATTISGARH,Post Graduate
INC,0,1000,3100,TAMILNADU,Graduate Professional
BJP,0,40000,5000,RAJASTHAN,8th Pass
SHS,8,40000,1300,MAHARASHTRA,12th Pass
IND,0,150000,50000,RAJASTHAN,Post Graduate
BJP,0,40000,1900,RAJASTHAN,Post Graduate
AAP,1,5300,300,PUNJAB,10th Pass
INC,0,90000,10000,MADHYAPRADESH,Graduate
BJP,0,60000,3200,UTTARAKHAND,Post Graduate
NPP,0,30000,10000,MANIPUR,Graduate
BJP,1,6500,3000,GUJARAT,10th Pass
BJP,0,0,30000,RAJASTHAN,Graduate Professional
BJP,3,100000,50000,HIMACHALPRADESH,Graduate
INC,3,320000,3300,GUJARAT,10th Pass
INC,3,0,1400,UTTARAKHAND,Doctorate
BJP,0,20000,400,BIHAR,Literate
BJP,0,30000,4700,MEGHALAYA,Post Graduate
INC,2,5200,56,GOA,Graduate
JD(S),14,110000,10000,KARNATAKA,Graduate
CPI(M),5,10000,100,KERALA,Graduate Professional
BJP,0,170000,8200,KARNATAKA,Graduate
NPP,0,30000,5700,JHARKHAND,Graduate
BJP,8,40000,10000,MAHARASHTRA,Graduate
CPI(M),10,10000,100,KERALA,10th Pass
INC,0,40000,3800,RAJASTHAN,Graduate Professional
YSRCP,4,90000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,10000,1400,CHHATTISGARH,Post Graduate
INC,2,90000,7700,JHARKHAND,Graduate
BJP,0,0,1600,MANIPUR,Graduate
INC,0,480000,4800,HARYANA,Graduate Professional
INC,7,3800,80000,KARNATAKA,Graduate Professional
INC,0,10000,500,ASSAM,Graduate Professional
BJP,1,5000,0,BIHAR,12th Pass
AAP,1,10000,2300,PUNJAB,Post Graduate
BJP,8,20000,10000,MAHARASHTRA,Graduate
DMK,9,2450000,2500,TAMILNADU,12th Pass
INC,1,130000,390000,GUJARAT,10th Pass
CPI(M),5,10000,0,KERALA,Graduate
NPP,0,140000,0,MEGHALAYA,Post Graduate
DMK,12,10000,0,TAMILNADU,10th Pass
JD(U),3,70000,10000,BIHAR,Doctorate
SHS,8,20000,1300,MAHARASHTRA,Graduate
DMK,0,10000,800,TAMILNADU,Post Graduate
AITC,1,1600,0,WESTBENGAL,12th Pass
INC,3,5200,30000,UTTARPRADESH,8th Pass
JD(S),1,110000,10000,KARNATAKA,Graduate Professional
DMK,21,120000,1900,TAMILNADU,Post Graduate
SP,0,50000,500,UTTARPRADESH,Post Graduate
IND,1,30000,50000,MANIPUR,10th Pass
AAP,0,10000,300,DELHI,Post Graduate
BJP,0,5900,0,ASSAM,Graduate Professional
RJD,2,20000,1200,BIHAR,Graduate
BJP,0,450000,7000,GUJARAT,Graduate
YSRCP,173,5900,0,WESTBENGAL,Graduate
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
NCP,1,250000,40000,MAHARASHTRA,Others
INC,3,5400,10000,KARNATAKA,12th Pass
INC,4,170000,700,TAMILNADU,10th Pass
BJP,0,30000,2900,UTTARAKHAND,Graduate Professional
BJP,1,6400,6100,ANDHRAPRADESH,Post Graduate
BJP,0,30000,3200,CHHATTISGARH,Graduate
BJD,0,9300,40000,ODISHA,Graduate
BJP,3,5200,1000,MAHARASHTRA,8th Pass
AITC,0,0,2400,WESTBENGAL,Graduate Professional
DMK,12,76,70000,TAMILNADU,Graduate Professional
AITC,7,2420000,0,UTTARPRADESH,Post Graduate
INC,1,2100,9900,KARNATAKA,Post Graduate
DMK,1,130000,2400,TAMILNADU,Graduate Professional
BJP,0,20000,1000,RAJASTHAN,5th Pass
AITC,0,20000,1000,WESTBENGAL,5th Pass
INC,3,100000,6000,UTTARAKHAND,Graduate
YSRCP,16,0,8100,ANDHRAPRADESH,Doctorate
NCP,2,180000,30000,MAHARASHTRA,Graduate Professional
BJP,0,170000,0,TRIPURA,8th Pass
INC,0,100000,30000,UTTARAKHAND,Post Graduate
INC,0,10000,5100,KERALA,12th Pass
INC,0,500000,390000,RAJASTHAN,10th Pass
BJP,0,7900,3900,JHARKHAND,Others
BJP,0,90000,500,UTTARPRADESH,Graduate
YSRCP,15,150000,6800,ANDHRAPRADESH,8th Pass
DMK,0,130000,10000,UTTARPRADESH,Graduate Professional
AIADMK,3,0,10000,TAMILNADU,Graduate
AITC,0,30000,600,WESTBENGAL,Graduate
JMM,2,9400,200,JHARKHAND,10th Pass
AAP,0,30000,2300,DELHI,10th Pass
AAP,0,230000,0,PUNJAB,Post Graduate
AAP,0,9100,3900,DELHI,Others
INC,23,10000,7500,KERALA,Graduate Professional
YSRCP,1,20000,2400,ANDHRAPRADESH,Graduate
DMK,3,90000,20000,TAMILNADU,12th Pass
CPI(M),1,10000,0,KERALA,10th Pass
DMK,9,7800,4600,TAMILNADU,Graduate
JD(U),1,10000,4900,BIHAR,Graduate
DMK,0,80000,8300,TAMILNADU,Post Graduate
BJP,7,630000,30000,KARNATAKA,Post Graduate
BJP,2,180000,5500,HARYANA,Graduate Professional
INC,1,9900,340000,KARNATAKA,Graduate
DMK,0,110000,6900,TAMILNADU,Graduate Professional
BJP,2,290000,0,RAJASTHAN,Others
INC,6,70000,2900,TAMILNADU,Graduate Professional
BJP,1,150000,6200,BIHAR,Graduate
AAP,13,30000,0,DELHI,Post Graduate
AAP,7,350000,60000,DELHI,Post Graduate
BJP,0,50000,99,MADHYAPRADESH,12th Pass
BJD,0,40000,40000,RAJASTHAN,Post Graduate
SHS,0,170000,10000,MAHARASHTRA,Graduate Professional
AAP,6,10000,900,DELHI,Post Graduate
INC,0,6700,0,ARUNACHALPRADESH,12th Pass
CPI(M),0,10000,1600,KERALA,Graduate Professional
BJP,0,190000,0,RAJASTHAN,Graduate
BJP,0,10000,400,BIHAR,Literate
IND,0,10000,50000,RAJASTHAN,Post Graduate
AITC,0,30000,0,WESTBENGAL,Graduate
BJP,1,230000,5300,JHARKHAND,Post Graduate
YSRCP,0,90000,70000,ANDHRAPRADESH,12th Pass
INC,0,830000,60000,GOA,Graduate
IND,0,10000,0,NAGALAND,Graduate
INC,0,660000,1140000,MADHYAPRADESH,Post Graduate
NCP,4,60000,110000,MAHARASHTRA,Post Graduate
DMK,1,110000,2700,TAMILNADU,Graduate Professional
DMK,0,130000,5600,TAMILNADU,10th Pass
BJP,6,10000,5300,WESTBENGAL,Doctorate
INC,0,20000,900,CHHATTISGARH,Graduate
RJD,0,20000,7600,BIHAR,10th Pass
SP,7,2420000,140000,UTTARPRADESH,Graduate
INC,0,5200,5300,HARYANA,Graduate Professional
BJP,0,10000,230000,GUJARAT,10th Pass
BJP,0,100000,6200,RAJASTHAN,Literate
YSRCP,0,0,4300,ANDHRAPRADESH,Post Graduate
YSRCP,0,170000,6500,ANDHRAPRADESH,10th Pass
SHS,8,60000,900,MAHARASHTRA,Graduate
NPP,0,30000,500,MANIPUR,Post Graduate
BJP,1,20000,100,BIHAR,Graduate
DMK,12,10000,2000,TAMILNADU,10th Pass
BJD,3,1000,0,ANDHRAPRADESH,8th Pass
DMK,21,120000,1900,TAMILNADU,Post Graduate
NCP,4,490000,2200,MAHARASHTRA,Graduate Professional
BJP,0,6900,2300,UTTARPRADESH,Post Graduate
INC,0,100000,3000,UTTARAKHAND,Graduate
BJP,7,2450000,2650000,PUNJAB,10th Pass
BJP,0,6700,2100,TRIPURA,8th Pass
BJP,0,60000,300,RAJASTHAN,Post Graduate
IND,0,90000,40000,HIMACHALPRADESH,Post Graduate
BJP,0,20000,2800,GUJARAT,Post Graduate
CPI,7,50000,2900,ASSAM,Graduate Professional
INC,1,5600,98,KARNATAKA,Post Graduate
INC,1,10000,3000,KARNATAKA,10th Pass
AAP,3,10000,10000,PUNJAB,Post Graduate
AAP,0,200,2200,MEGHALAYA,Graduate
DMK,2,70000,2400,TAMILNADU,Graduate Professional
BJP,0,230000,0,DELHI,Graduate
BJP,0,4600,470000,GUJARAT,10th Pass
BJP,1,50000,500,UTTARPRADESH,Graduate
BJP,0,100000,1300,MAHARASHTRA,12th Pass
BJD,1,9300,2600,ODISHA,Post Graduate
INC,0,170000,30000,ASSAM,10th Pass
AAP,0,9300,7000,DELHI,Graduate
DMK,0,4100,2500,TAMILNADU,10th Pass
YSRCP,7,90000,10000,ANDHRAPRADESH,12th Pass
INC,2,50000,99,TAMILNADU,Post Graduate
JMM,2,40000,2900,JHARKHAND,10th Pass
BJD,0,10000,40000,ODISHA,Graduate
INC,0,4700,9400,PUNJAB,10th Pass
BJP,4,110000,0,MEGHALAYA,12th Pass
AAP,0,9100,700,PUNJAB,Post Graduate
AIADMK,0,30000,20000,TAMILNADU,10th Pass
INC,0,0,90000,KARNATAKA,Graduate
DMK,9,5100,0,PUDUCHERRY,Post Graduate
DMK,0,170000,8200,ODISHA,Graduate
AAP,13,30000,0,DELHI,Graduate
BJP,1,40000,10000,JHARKHAND,Others
BJP,1,170000,180000,UTTARPRADESH,10th Pass
AITC,0,20000,0,WESTBENGAL,12th Pass
BJP,0,90000,6900,UTTARAKHAND,Graduate Professional
BJP,4,50000,800,WESTBENGAL,Graduate
YSRCP,38,0,10000,ANDHRAPRADESH,Graduate
INC,0,9300,80000,HIMACHALPRADESH,Post Graduate
BJP,5,70000,100,MAHARASHTRA,Graduate
BJP,1,70000,400,BIHAR,Graduate
AITC,0,6700,6000,WESTBENGAL,Doctorate
JMM,2,80000,200,JHARKHAND,10th Pass
TDP,0,250000,3900,ANDHRAPRADESH,Graduate
INC,2,170000,6700,KARNATAKA,Graduate Professional
BJP,3,8000,140000,CHHATTISGARH,Graduate Professional
INC,0,160000,2500,KARNATAKA,10th Pass
BJP,0,60000,0,ARUNACHALPRADESH,Graduate
YSRCP,0,60000,50000,ANDHRAPRADESH,12th Pass
NCP,1,20000,2300,GUJARAT,10th Pass
BJD,0,9300,1600,ODISHA,Post Graduate
TDP,0,0,3900,ANDHRAPRADESH,Post Graduate
AITC,0,8500,0,DELHI,10th Pass
SP,4,40000,2600,MAHARASHTRA,Graduate
INC,10,10000,900,KERALA,Graduate Professional
YSRCP,1,420000,10000,ANDHRAPRADESH,Post Graduate
BJP,0,30000,5200,MADHYAPRADESH,12th Pass
DMK,0,90000,10000,UTTARAKHAND,Graduate Professional
DMK,3,0,30000,TAMILNADU,Graduate Professional
DMK,99,1210000,90000,TAMILNADU,12th Pass
DMK,1,420000,6900,TAMILNADU,Graduate Professional
BJP,0,10000,2100,CHHATTISGARH,Post Graduate
DMK,22,290000,100,TAMILNADU,Graduate
BJP,3,20000,0,MAHARASHTRA,10th Pass
SP,0,70000,3500,UTTARPRADESH,Graduate
AAP,0,10000,700,PUNJAB,10th Pass
NCP,0,260000,10000,MAHARASHTRA,10th Pass
BJP,2,30000,6100,MADHYAPRADESH,12th Pass
SP,4,60000,10000,UTTARPRADESH,Graduate
AAP,1,6600,9300,GUJARAT,10th Pass
BJP,1,50000,0,UTTARPRADESH,Post Graduate
INC,0,70000,10000,MADHYAPRADESH,Graduate
SP,0,30000,1400,UTTARPRADESH,Post Graduate
YSRCP,0,150000,7000,ANDHRAPRADESH,10th Pass
AITC,0,20000,300,WESTBENGAL,Post Graduate
AITC,1,20000,2100,WESTBENGAL,Graduate
BJP,0,1900,300,TRIPURA,Post Graduate
INC,0,30000,20000,MADHYAPRADESH,Post Graduate
SHS,5,900,8400,MAHARASHTRA,Graduate
BJP,0,60000,80000,GUJARAT,Graduate
AITC,0,10000,3000,WESTBENGAL,Doctorate
INC,6,130000,2400,RAJASTHAN,Graduate Professional
INC,1,580000,470000,MAHARASHTRA,Graduate
INC,19,14130000,2650000,KARNATAKA,Post Graduate
INC,42,560000,3600,KARNATAKA,Graduate Professional
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
SP,3,5200,30000,UTTARPRADESH,Graduate
BJD,0,10000,0,ODISHA,10th Pass
IND,0,30000,4900,HARYANA,Graduate Professional
AAP,0,9500,0,DELHI,Graduate
SP,2,5000,0,UTTARPRADESH,Post Graduate
BJP,0,6000,300,RAJASTHAN,Post Graduate
INC,1,1480000,56,GUJARAT,Post Graduate
INC,0,170000,0,RAJASTHAN,10th Pass
BJP,0,6600,0,RAJASTHAN,Post Graduate
YSRCP,0,1300000,6500,ANDHRAPRADESH,10th Pass
SHS,4,40000,300,MAHARASHTRA,Graduate
YSRCP,16,0,8100,ANDHRAPRADESH,Doctorate
BJP,8,20000,0,MAHARASHTRA,Graduate
BJP,0,100000,60000,UTTARPRADESH,Post Graduate
YSRCP,16,0,8100,ANDHRAPRADESH,Doctorate
CPI(M),1,170000,700,KERALA,Graduate Professional
BJP,11,270000,10000,JHARKHAND,Doctorate
BJP,0,70000,5600,BIHAR,Graduate
AAP,0,2300,0,DELHI,10th Pass
TDP,0,60000,3900,ANDHRAPRADESH,Graduate
AAP,1,1400,0,DELHI,Others
CPI(M),10,10000,900,KERALA,Graduate
BJP,3,70000,6000,TAMILNADU,Graduate
BJP,0,30000,3200,UTTARAKHAND,Graduate
INC,3,390000,6900,ODISHA,12th Pass
AITC,3,30000,10000,MAHARASHTRA,8th Pass
BJP,0,20000,5500,HIMACHALPRADESH,Post Graduate
CPI(M),7,3000,0,WESTBENGAL,Graduate Professional
NDPP,0,50000,0,NAGALAND,12th Pass
IND,1,30000,50000,HARYANA,10th Pass
IND,0,30000,5900,BIHAR,Literate
AITC,6,30000,0,WESTBENGAL,Graduate
AAP,0,1430000,0,PUNJAB,10th Pass
NCP,1,6700,1700,BIHAR,12th Pass
Sikkim Krantikari Morcha,0,10000,1200,SIKKIM,Graduate
AAP,12,10000,0,TAMILNADU,Graduate Professional
BJP,7,110000,0,GUJARAT,10th Pass
INC,6,70000,0,WESTBENGAL,Doctorate
RJD,2,20000,5700,MAHARASHTRA,10th Pass
INC,10,10000,900,KERALA,Graduate
BJP,0,4700,9000,GUJARAT,12th Pass
BJP,1,100000,40000,CHHATTISGARH,Post Graduate
INC,3,20000,10000,MAHARASHTRA,Graduate
BJP,0,20000,6500,CHHATTISGARH,8th Pass
AAP,0,230000,60000,DELHI,Others
INC,0,390000,5800,TAMILNADU,Post Graduate
RJD,1,60000,1200,BIHAR,Graduate
BJP,0,60000,10000,GUJARAT,Graduate
BJP,2,20000,6100,GUJARAT,Graduate
IND,0,40000,110000,GOA,Graduate Professional
BJP,0,320000,1000,UTTARPRADESH,Post Graduate
JD(S),0,170000,15,MAHARASHTRA,Graduate Professional
BJP,0,10000,100,HARYANA,12th Pass
BJP,0,0,3000,GUJARAT,Graduate
INC,1,560000,10000,KARNATAKA,Graduate
DMK,10,30000,900,TAMILNADU,Graduate
SP,0,90000,0,UTTARPRADESH,Post Graduate
AAP,1,10000,0,DELHI,Post Graduate
AITC,0,1600,0,WESTBENGAL,Graduate
INC,2,200000,90000,KARNATAKA,Graduate
INC,10,10000,5100,KERALA,Post Graduate
IND,6,0,6900,UTTARAKHAND,Graduate Professional
BJP,15,20000,3200,HARYANA,8th Pass
JD(U),0,70000,0,BIHAR,Post Graduate
INC,14,20000,600,UTTARAKHAND,Graduate
INC,0,110000,0,GUJARAT,10th Pass
SP,4,50000,10000,UTTARPRADESH,Graduate
JMM,2,0,2900,JHARKHAND,Graduate
SHS,0,40000,1300,MAHARASHTRA,8th Pass
BJP,1,160000,30000,KARNATAKA,12th Pass
INC,2,170000,1210000,KARNATAKA,Graduate Professional
INC,7,2450000,100,WESTBENGAL,Post Graduate
YSRCP,0,6700,1900,ANDHRAPRADESH,12th Pass
INC,9,7900,8700,MADHYAPRADESH,Graduate
BJP,0,20000,1000,UTTARPRADESH,Post Graduate
YSRCP,0,100000,350000,ANDHRAPRADESH,Graduate
AITC,0,400,300,WESTBENGAL,Post Graduate
JMM,2,80000,200,JHARKHAND,10th Pass
BJP,14,3000,0,ODISHA,Graduate Professional
CPI(M),12,10000,0,KERALA,Graduate Professional
CPI(M),0,1500,100,KERALA,10th Pass
INC,3,100000,30000,UTTARAKHAND,Post Graduate
IND,0,170000,30000,RAJASTHAN,10th Pass
DMK,1,30000,1700,TAMILNADU,Graduate
AAP,0,150000,1600,RAJASTHAN,Others
CPI(M),10,1200,100,KERALA,Graduate Professional
INC,10,10000,900,KERALA,Graduate Professional
SHS,0,200000,10000,MAHARASHTRA,Graduate Professional
CPI(M),1,1200,0,KERALA,Graduate
BJP,0,30000,2200,CHHATTISGARH,Post Graduate
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
DMK,1,130000,2400,TAMILNADU,Graduate Professional
DMK,47,80000,10000,TAMILNADU,Graduate
AITC,3,10000,1200,WESTBENGAL,Post Graduate
AAP,0,230000,0,PUNJAB,Post Graduate
YSRCP,0,340000,50000,ANDHRAPRADESH,Graduate
JD(U),1,70000,0,BIHAR,Post Graduate
INC,0,20000,3800,MADHYAPRADESH,Post Graduate
BJP,0,280000,80000,GUJARAT,Others
INC,0,100000,30000,GOA,Graduate
